Animal,time_trial,Phase,Trial,465nm_dFF_norm
180,42.93933708567855,iti,8,-2.61737642717515
180,43.03939962476548,iti,8,-1.718812624586313
180,43.13946216385241,iti,8,-1.9025658238219187
180,43.239524702939335,iti,8,-1.3403652650116733
180,43.33958724202627,iti,8,-0.6271577085039354
180,43.4396497811132,iti,8,0.12700576620144924
180,43.539712320200124,iti,8,-0.3931710225252461
180,43.63977485928705,iti,8,-0.2930624249771033
180,43.739837398373986,iti,8,-0.7407280152784397
180,43.83989993746091,iti,8,-1.482720709089406
180,43.93996247654784,iti,8,-1.137706036250045
180,44.04002501563477,iti,8,-1.9720122872658008
180,44.1400875547217,iti,8,-1.502250543486869
180,44.24015009380864,iti,8,-1.6219824622932468
180,44.34021263289556,iti,8,-1.9707409357130012
180,44.44027517198249,iti,8,-1.6806447289900006
180,44.54033771106941,iti,8,-2.2152843061366565
180,44.64040025015635,iti,8,-1.6342251187306793
180,44.74046278924328,iti,8,-1.7079076638817539
180,44.8405253283302,iti,8,-1.7358555633283173
180,44.940587867417136,iti,8,-0.9201807420098386
180,45.04065040650407,iti,8,-0.38445306924455463
180,45.14071294559099,iti,8,-0.13802659491154062
180,45.240775484677926,iti,8,-0.11833378238283701
180,45.34083802376486,iti,8,-0.14531454682993736
180,45.44090056285178,iti,8,-0.5059451599124981
180,45.540963101938715,iti,8,-0.541633232213639
180,45.641025641025635,iti,8,-0.997256374622907
180,45.74108818011257,iti,8,-1.9295651613161187
180,45.841150719199504,iti,8,-1.9033346675304121
180,45.941213258286425,iti,8,-2.1479123053409492
180,46.04127579737336,iti,8,-1.7895311885528897
180,46.141338336460294,iti,8,-1.1328135549545024
180,46.241400875547214,iti,8,-0.7957143122280518
180,46.34146341463415,iti,8,-0.5480445419476224
180,46.44152595372107,iti,8,-0.5790961583445572
180,46.541588492808,iti,8,-0.7814971537345602
180,46.64165103189494,iti,8,-1.7870432418090945
180,46.74171357098186,iti,8,-1.624015533200808
180,46.84177611006879,iti,8,-1.6218579217346711
180,46.94183864915573,iti,8,-1.8337750198469667
180,47.04190118824265,iti,8,-1.7232013532224504
180,47.14196372732958,iti,8,-2.0834469191448086
180,47.24202626641652,iti,8,-2.16328624965409
180,47.34208880550344,iti,8,-1.7553919054288205
180,47.44215134459037,iti,8,-2.292948624768598
180,47.54221388367729,iti,8,-1.7391571927636764
180,47.642276422764226,iti,8,-1.0817361372885375
180,47.74233896185116,iti,8,-0.7754795295400384
180,47.84240150093808,iti,8,-0.866671554625739
180,47.942464040025015,iti,8,-0.7186106793131891
180,48.04252657911195,iti,8,-1.8653947189287379
180,48.14258911819887,iti,8,-2.206414179117719
180,48.242651657285805,iti,8,-1.7541044474934
180,48.34271419637274,iti,8,-1.5417980969383038
180,48.44277673545966,iti,8,-2.156945587720132
180,48.542839274546594,iti,8,-2.0947786328290308
180,48.642901813633515,iti,8,-2.4419322500358738
180,48.74296435272045,iti,8,-2.5339010000956907
180,48.84302689180738,iti,8,-2.0441480770087184
180,48.943089430894304,iti,8,-1.1158182937276937
180,49.04315196998124,iti,8,0.43600620206121704
180,49.14321450906817,iti,8,0.22385861447099226
180,49.24327704815509,iti,8,-0.2645781526756904
180,49.34333958724203,iti,8,-0.6614450942168366
180,49.44340212632896,iti,8,-0.4006558715324349
180,49.54346466541588,iti,8,-0.9248827171510389
180,49.64352720450282,iti,8,-1.2340701243477454
180,49.74358974358974,iti,8,-2.2751192722155853
180,49.84365228267667,iti,8,-2.0818014397785003
180,49.943714821763606,iti,8,-1.423357319942111
180,50.04377736085053,iti,8,-1.0468554319785592
180,50.14383989993746,iti,8,-0.520226111766985
180,50.243902439024396,iti,8,-0.739602259277218
180,50.343964978111316,iti,8,-1.0425256443700042
180,50.44402751719825,iti,8,-1.4196873386811297
180,50.544090056285185,iti,8,-1.470386198853735
180,50.644152595372105,iti,8,-1.4817234979815253
180,50.74421513445904,iti,8,-1.8569125300649614
180,50.84427767354596,iti,8,-2.2609436501795477
180,50.944340212632895,iti,8,-1.7250039584154
180,51.04440275171983,iti,8,-2.037490231854561
180,51.14446529080675,iti,8,-1.7700582200026924
180,51.244527829893684,iti,8,-1.9038038657871557
180,51.34459036898062,iti,8,-1.9662466202972426
180,51.44465290806754,iti,8,-0.33661757206437026
180,51.54471544715447,iti,8,-0.3026271452931456
180,51.644777986241394,iti,8,0.381777423083101
180,51.74484052532833,iti,8,-0.36896515405286673
180,51.84490306441526,iti,8,0.0041405569990879505
180,51.94496560350218,iti,8,-0.8426663811147461
180,52.04502814258912,iti,8,-1.2074277834492333
180,52.14509068167605,iti,8,-1.2275732040420633
180,52.24515322076297,iti,8,-1.2977240306349436
180,52.34521575984991,iti,8,-0.8673849186416094
180,52.44527829893684,iti,8,-0.28797290514605794
180,52.54534083802376,iti,8,-0.3142178630992165
180,52.645403377110696,iti,8,0.05656673963740702
180,52.74546591619762,iti,8,0.1595173578543644
180,52.84552845528455,iti,8,-0.34221655959684477
180,52.945590994371486,iti,8,0.25937194413822917
180,53.045653533458406,iti,8,0.49823652755498554
180,53.14571607254534,iti,8,-0.15107178265777024
180,53.245778611632275,iti,8,0.27100847390095084
180,53.345841150719195,iti,8,-0.5651352564343382
180,53.44590368980613,iti,8,-0.6469631705568454
180,53.545966228893064,iti,8,0.09444249147352825
180,53.646028767979985,iti,8,-0.021503670757191267
180,53.74609130706692,iti,8,-0.41832133560320356
180,53.84615384615384,iti,8,-0.70969289736916
180,53.946216385240774,iti,8,-0.6025628980545202
180,54.04627892432771,iti,8,-0.6694896590605602
180,54.14634146341463,iti,8,0.03992879854227496
180,54.24640400250156,iti,8,-0.21822752262084297
180,54.3464665415885,iti,8,-1.0111931784995634
180,54.44652908067542,iti,8,-0.34027648737053345
180,54.54659161976235,iti,8,-1.0582846430400492
180,54.64665415884929,iti,8,-1.50317824607571
180,54.74671669793621,iti,8,-1.6203332351698736
180,54.84677923702314,iti,8,-1.6911751673358497
180,54.94684177611006,iti,8,-1.9540847705466609
180,55.046904315197,iti,8,-2.281493116879105
180,55.14696685428393,iti,8,-2.16684938324864
180,55.24702939337085,iti,8,-1.728931921182249
180,55.347091932457786,iti,8,-1.1931041211629154
180,55.44715447154472,iti,8,-0.8536973042938799
180,55.54721701063164,iti,8,0.017961749948832054
180,55.647279549718576,iti,8,-0.34204311399075177
180,55.74734208880551,iti,8,-0.20055046523117986
180,55.84740462789243,iti,8,-1.1416783425107135
180,55.947467166979365,iti,8,-1.4935095413679214
180,56.047529706066285,iti,8,-1.3911578807845741
180,56.14759224515322,iti,8,-1.793315515083257
180,56.247654784240154,iti,8,-2.0067026718328558
180,56.347717323327075,iti,8,-1.636493080459768
180,56.44777986241401,iti,8,-1.3778300426535923
180,56.547842401500944,iti,8,-1.0199435538654849
180,56.647904940587864,iti,8,-0.5644140393895289
180,56.7479674796748,iti,8,-0.7873939131975165
180,56.84803001876173,iti,8,-1.7441569917556978
180,56.94809255784865,iti,8,-1.4488559943220762
180,57.04815509693559,iti,8,-1.5171837440562266
180,57.14821763602251,iti,8,-1.4294181065225764
180,57.24828017510944,iti,8,-1.0084024168682666
180,57.34834271419638,iti,8,-1.565677038437537
180,57.4484052532833,iti,8,-2.035440144047986
180,57.54846779237023,iti,8,-1.4746933974245031
180,57.64853033145717,iti,8,-1.2595664134876805
180,57.74859287054409,iti,8,-0.7483877412821086
180,57.84865540963102,iti,8,0.0845264353088036
180,57.94871794871794,iti,8,0.8710661850814081
180,58.048780487804876,iti,8,0.4892727182661781
180,58.14884302689181,iti,8,0.7542854959419645
180,58.24890556597873,iti,8,-0.06853767748797272
180,58.348968105065666,iti,8,-0.9268942137631665
180,58.4490306441526,iti,8,-1.216872759440112
180,58.54909318323952,iti,8,-0.7812897797569628
180,58.649155722326455,iti,8,-0.9948771143720909
180,58.74921826141339,iti,8,-1.3721747830309563
180,58.84928080050031,iti,8,-0.833786705500853
180,58.949343339587244,iti,8,0.021571385473837763
180,59.049405878674165,iti,8,-0.0535170444983367
180,59.1494684177611,iti,8,-0.21064832627872535
180,59.249530956848034,iti,8,0.09818933730382946
180,59.349593495934954,iti,8,0.1132646321396626
180,59.44965603502189,iti,8,-0.011850237101839469
180,59.54971857410882,iti,8,-1.006786156191173
180,59.64978111319574,iti,8,-0.8334971774191468
180,59.74984365228268,iti,8,-1.0341217618408447
180,59.84990619136961,iti,8,-0.5231349849695768
180,59.94996873045653,iti,8,-1.093240583443281
180,60.05003126954347,iti,8,-0.4342924603031894
180,60.15009380863039,iti,8,0.6238157185280834
180,60.25015634771732,iti,8,0.7143582517526983
180,60.35021888680426,iti,8,0.4792931351911902
180,60.45028142589118,iti,8,0.3120602603955545
180,60.55034396497811,iti,8,0.18651542844317373
180,60.650406504065046,iti,8,0.22878569679744362
180,60.750469043151966,iti,8,0.6472850120138955
180,60.8505315822389,iti,8,-0.02389954044322212
180,60.950594121325835,iti,8,-0.4069304064784332
180,61.050656660412756,iti,8,-0.34282786149562144
180,61.15071919949969,iti,8,-0.19123017605489157
180,61.25078173858661,iti,8,-0.676899949412904
180,61.350844277673545,iti,8,-1.3357985446577312
180,61.45090681676048,iti,8,-1.14158807286779
180,61.5509693558474,iti,8,-0.10996912121769276
180,61.651031894934334,iti,8,-0.014889146977761489
180,61.75109443402127,iti,8,-0.29352561249804504
180,61.85115697310819,iti,8,-0.5203953878834963
180,61.951219512195124,iti,8,-0.5809624441431954
180,62.05128205128206,iti,8,-0.2960321083867683
180,62.15134459036898,iti,8,-0.8992431752989879
180,62.25140712945591,iti,8,-1.1572227202912289
180,62.35146966854283,iti,8,-1.2076512175628706
180,62.45153220762977,iti,8,-1.4757857357500515
180,62.5515947467167,iti,8,-1.4175761973918657
180,62.65165728580362,iti,8,-1.6883917921428155
180,62.75171982489056,iti,8,-0.8835700521453855
180,62.85178236397749,iti,8,-1.5376735698860884
180,62.95184490306441,iti,8,-1.090454781478385
180,63.05190744215135,iti,8,-1.1093040395200386
180,63.15196998123827,iti,8,-0.806141952170463
180,63.2520325203252,iti,8,-1.2889317772734237
180,63.352095059412136,iti,8,-1.439034183976528
180,63.452157598499056,iti,8,-1.376436713006021
180,63.55222013758599,iti,8,-2.091016716140859
180,63.652282676672925,iti,8,-1.4001135160738873
180,63.752345215759846,iti,8,-2.0224015349842572
180,63.85240775484678,iti,8,-1.6316774395791094
180,63.952470293933715,iti,8,-1.8440498299851031
180,64.05253283302063,iti,8,-1.3827324053089916
180,64.15259537210757,iti,8,-1.5459452863014602
180,64.25265791119449,iti,8,0.13065925154912994
180,64.35272045028142,iti,8,0.6051473940944102
180,64.45278298936836,iti,8,0.9342888695422421
180,64.55284552845528,iti,8,0.37477159897916146
180,64.65290806754221,iti,8,0.04501580817794764
180,64.75297060662915,iti,8,-0.6658698254285306
180,64.85303314571607,iti,8,-0.5316051740362682
180,64.953095684803,iti,8,-1.0585824017754293
180,65.05315822388994,iti,8,-1.1097544612174204
180,65.15322076297686,iti,8,-1.192271004756031
180,65.25328330206379,iti,8,-1.514842881120508
180,65.35334584115071,iti,8,-1.3684347987325653
180,65.45340838023765,iti,8,-0.3234472644001739
180,65.55347091932458,iti,8,0.5877910374793287
180,65.6535334584115,iti,8,1.4295979809396864
180,65.75359599749844,iti,8,1.8010208760570963
180,65.85365853658537,iti,8,0.7454509001093951
180,65.95372107567229,iti,8,0.8384434657784088
180,66.05378361475923,iti,8,1.1695666323503102
180,66.15384615384616,iti,8,1.5225253783444606
180,66.25390869293308,iti,8,1.3672744377609478
180,66.35397123202002,iti,8,1.2094415504126008
180,66.45403377110694,iti,8,0.6161578268706125
180,66.55409631019387,iti,8,0.153185370921749
180,66.6541588492808,iti,8,-0.25650437535465714
180,66.75422138836772,iti,8,0.4628726117647067
180,66.85428392745466,iti,8,0.22664921190991882
180,66.9543464665416,iti,8,0.4943756376924195
180,67.05440900562851,iti,8,0.4057279321392627
180,67.15447154471545,iti,8,-0.6039368165746903
180,67.25453408380238,iti,8,-0.46257009601527493
180,67.3545966228893,iti,8,-1.064686749362514
180,67.45465916197624,iti,8,-1.1114817776043895
180,67.55472170106316,iti,8,-0.6644904751063868
180,67.6547842401501,iti,8,-0.5610784369230528
180,67.75484677923703,iti,8,-0.5315041044567612
180,67.85490931832395,iti,8,-0.19382642349608487
180,67.95497185741088,iti,8,0.3632342240943054
180,68.05503439649782,iti,8,0.7511483333560085
180,68.15509693558474,iti,8,0.6472234787958387
180,68.25515947467167,iti,8,0.9814258353042677
180,68.35522201375859,iti,8,0.87988348084927
180,68.45528455284553,iti,8,1.2486750137657727
180,68.55534709193246,iti,8,0.8804789424802852
180,68.65540963101938,iti,8,0.7045792168885712
180,68.75547217010632,iti,8,0.18954452084523793
180,68.85553470919325,iti,8,0.00515894424656235
180,68.95559724828017,iti,8,0.15203716893485647
180,69.0556597873671,iti,8,0.19713210118363933
180,69.15572232645404,iti,8,-0.8315012318715927
180,69.25578486554096,iti,8,-0.959796614461018
180,69.3558474046279,iti,8,-1.909738289483415
180,69.45590994371481,iti,8,-1.9041853987331776
180,69.55597248280175,iti,8,-1.5483540077011395
180,69.65603502188868,iti,8,-1.5073937387148182
180,69.7560975609756,iti,8,-1.3435371495348023
180,69.85616010006254,iti,8,-0.865905391857262
180,69.95622263914947,iti,8,-0.6123678853728437
180,70.0562851782364,iti,8,-1.0039948413441648
180,70.15634771732333,iti,8,-1.1706138475417451
180,70.25641025641026,iti,8,-0.6236314500413987
180,70.35647279549718,iti,8,-0.8795897470103607
180,70.45653533458412,iti,8,-1.5943541558353962
180,70.55659787367104,iti,8,-1.2770727787476
180,70.65666041275797,iti,8,-1.0325805333187572
180,70.7567229518449,iti,8,0.021632653020273958
180,70.85678549093183,iti,8,0.4566901066632813
180,70.95684803001876,iti,8,0.44947295718184915
180,71.0569105691057,iti,8,-0.442165191204629
180,71.15697310819262,iti,8,-1.1158282499387233
180,71.25703564727955,iti,8,-0.6940496292824736
180,71.35709818636649,iti,8,-0.9030250589107225
180,71.4571607254534,iti,8,-1.5020895302596255
180,71.55722326454034,iti,8,-1.8554324738531747
180,71.65728580362726,iti,8,-1.4920265169812907
180,71.7573483427142,iti,8,-1.2391688368521034
180,71.85741088180113,iti,8,-1.8106123360973045
180,71.95747342088805,iti,8,-1.9982968414503666
180,72.05753595997498,iti,8,-2.1487631565915146
180,72.15759849906192,iti,8,-1.2994893706119868
180,72.25766103814884,iti,8,-1.407088669719539
180,72.35772357723577,iti,8,-0.5972332524373334
180,72.45778611632271,iti,8,-0.24568549950640925
180,72.55784865540963,iti,8,-0.06994761513214587
180,72.65791119449656,iti,8,0.19455457546401717
180,72.75797373358348,iti,8,-0.3286735903554371
180,72.85803627267042,iti,8,-0.7324975706074565
180,72.95809881175735,iti,8,-1.2514132628732757
180,73.05816135084427,iti,8,-0.5436614302191941
180,73.15822388993121,iti,8,-0.8770319077560166
180,73.25828642901814,iti,8,-1.3811427723552068
180,73.35834896810506,iti,8,-0.4997761306723464
180,73.458411507192,iti,8,1.1473790306372513
180,73.55847404627893,iti,8,1.0670724153338162
180,73.65853658536585,iti,8,0.5143893420021577
180,73.75859912445279,iti,8,0.23078725728916913
180,73.8586616635397,iti,8,0.09502518447422471
180,73.95872420262664,iti,8,-0.3304092174451218
180,74.05878674171358,iti,8,-0.9194259674694636
180,74.1588492808005,iti,8,-0.35641674692492953
180,74.25891181988743,iti,8,-1.3621612564898102
180,74.35897435897436,iti,8,-1.3122315005682799
180,74.45903689806129,iti,8,-2.0294113543307195
180,74.55909943714822,iti,8,-1.263339855017528
180,74.65916197623514,iti,8,-0.9555675127125858
180,74.75922451532207,iti,8,-0.3057732193420216
180,74.85928705440901,iti,8,-1.3961850299613547
180,74.95934959349593,iti,8,-1.7048587619876572
180,75.05941213258286,iti,8,-1.7599899862070685
180,75.1594746716698,iti,8,-2.317874085216582
180,75.25953721075672,iti,8,-1.3959021089780483
180,75.35959974984365,iti,8,-2.1155335688314545
180,75.45966228893059,iti,8,-1.666995037614067
180,75.55972482801751,iti,8,-1.8720356928630797
180,75.65978736710444,iti,8,-0.14541682292092462
180,75.75984990619136,iti,8,0.4958868543731493
180,75.8599124452783,iti,8,0.9502831173656281
180,75.95997498436523,iti,8,1.2596358112503891
180,76.06003752345215,iti,8,0.21505333540182384
180,76.16010006253909,iti,8,-0.17150222460627548
180,76.26016260162602,iti,8,0.39729556323935244
180,76.36022514071294,iti,8,-0.8264920712134851
180,76.46028767979988,iti,8,-1.0398402164820935
180,76.56035021888681,iti,8,-1.2850716519368346
180,76.66041275797373,iti,8,-1.3281072034740775
180,76.76047529706067,iti,8,-0.8408944649188026
180,76.86053783614759,iti,8,-1.1731815567018313
180,76.96060037523452,iti,8,-0.9394873829877367
180,77.06066291432145,iti,8,-1.0087898300951192
180,77.16072545340838,iti,8,-1.7310266838169466
180,77.26078799249531,iti,8,-1.9397768935675943
180,77.36085053158224,iti,8,-1.7379950332163296
180,77.46091307066916,iti,8,-1.9208281818023059
180,77.5609756097561,iti,8,-1.3833657934839982
180,77.66103814884303,iti,8,-0.06654720307316925
180,77.76110068792995,iti,8,0.3560684751298028
180,77.86116322701689,iti,8,0.1052937792606871
180,77.96122576610381,iti,8,-0.3075534602062226
180,78.06128830519074,iti,8,-0.1374079259304055
180,78.16135084427768,iti,8,-0.9527819782991959
180,78.2614133833646,iti,8,-0.5520340679373414
180,78.36147592245153,iti,8,-0.615215663645326
180,78.46153846153847,iti,8,-0.8647914452898845
180,78.56160100062539,iti,8,-1.0518300853091134
180,78.66166353971232,iti,8,-1.488730757756901
180,78.76172607879926,iti,8,-1.4532107562964336
180,78.86178861788618,iti,8,-1.1270775022181478
180,78.96185115697311,iti,8,-1.3132102739091471
180,79.06191369606003,iti,8,-1.2954503807100533
180,79.16197623514697,iti,8,-1.6698385078930016
180,79.2620387742339,iti,8,-1.5600712045521266
180,79.36210131332082,iti,8,-1.7943444317528674
180,79.46216385240776,iti,8,-1.6607972623206775
180,79.56222639149469,iti,8,-1.4011715277862087
180,79.66228893058161,iti,8,-1.653933556057139
180,79.76235146966854,iti,8,-1.1782186235393224
180,79.86241400875547,iti,8,-1.3843911221545235
180,79.9624765478424,iti,8,-1.6377303296969707
180,80.06253908692933,iti,8,-1.5614677229375564
180,80.16260162601625,iti,8,-0.6524662204129528
180,80.26266416510319,iti,8,0.20337269229582247
180,80.36272670419012,iti,8,0.5235622164554793
180,80.46278924327704,iti,8,0.1956154936256026
180,80.56285178236398,iti,8,-0.2008744814340033
180,80.66291432145091,iti,8,-0.2817460459683836
180,80.76297686053783,iti,8,-0.7071656066830516
180,80.86303939962477,iti,8,-0.6536079639455292
180,80.96310193871169,iti,8,-1.451771327883322
180,81.06316447779862,iti,8,-1.2057362018670479
180,81.16322701688556,iti,8,-1.1133273101776402
180,81.26328955597248,iti,8,-1.5293185215613179
180,81.36335209505941,iti,8,-1.8858351598235952
180,81.46341463414635,iti,8,-2.0654714970991597
180,81.56347717323327,iti,8,-2.407705431725121
180,81.6635397123202,iti,8,-2.1195921081047424
180,81.76360225140714,iti,8,-1.1936607834178414
180,81.86366479049406,iti,8,-0.480319106495547
180,81.96372732958099,iti,8,-0.505799216513175
180,82.06378986866791,iti,8,0.184226189454923
180,82.16385240775485,iti,8,-0.14760842623988046
180,82.26391494684178,iti,8,-0.12511378254272162
180,82.3639774859287,iti,8,-0.32514295125244574
180,82.46404002501563,iti,8,-1.230969079064385
180,82.56410256410257,iti,8,-1.254818286009363
180,82.66416510318949,iti,8,-1.507255087578144
180,82.76422764227642,iti,8,-1.672241385256124
180,82.86429018136336,iti,8,-1.6093695420779206
180,82.96435272045028,iti,8,-1.6164280543127778
180,83.06441525953721,iti,8,-1.6166754396166148
180,83.16447779862413,iti,8,-1.6895641932567713
180,83.26454033771107,iti,8,-2.1994398463683495
180,83.364602876798,iti,8,-1.5423960579000584
180,83.46466541588492,iti,8,-0.9599303612378209
180,83.56472795497186,iti,8,0.1279201104003433
180,83.66479049405879,iti,8,1.6840070321354654
180,83.76485303314571,iti,8,1.4225215451843725
180,83.86491557223265,iti,8,0.8264509042081633
180,83.96497811131958,iti,8,1.0628516785555968
180,84.0650406504065,iti,8,0.43703393363726
180,84.16510318949344,iti,8,0.17155035694770465
180,84.26516572858036,iti,8,-0.06670699259121968
180,84.36522826766729,iti,8,-1.1450867842394221
180,84.46529080675423,iti,8,-0.6950642356594527
180,84.56535334584115,iti,8,-0.7078553341973957
180,84.66541588492808,iti,8,-0.31156400897400877
180,84.76547842401501,iti,8,-0.16566908910855171
180,84.86554096310194,iti,8,0.34904625463314687
180,84.96560350218887,iti,8,0.23814907710578354
180,85.0656660412758,iti,8,0.09646103342347556
180,85.16572858036272,iti,8,-0.33687078544261345
180,85.26579111944966,iti,8,0.026133557504479026
180,85.36585365853658,iti,8,-0.7016608547116701
180,85.46591619762351,iti,8,-0.8471807682097106
180,85.56597873671045,iti,8,-1.188430280196136
180,85.66604127579737,iti,8,-0.6363480999434881
180,85.7661038148843,iti,8,-0.7493271513319987
180,85.86616635397124,iti,8,-0.503810613453199
180,85.96622889305816,iti,8,-0.5855010589186435
180,86.06629143214509,iti,8,-1.0139283770320022
180,86.16635397123201,iti,8,-1.089794901437766
180,86.26641651031895,iti,8,-1.0799283680923475
180,86.36647904940588,iti,8,-1.373097017874676
180,86.4665415884928,iti,8,-1.469422794061473
180,86.56660412757974,iti,8,-1.5037719369359785
180,86.66666666666667,iti,8,-1.9315930389332618
180,86.76672920575359,iti,8,-1.9617934764155258
180,86.86679174484053,iti,8,-1.667231247372297
180,86.96685428392746,iti,8,-1.6810070054956132
180,87.06691682301438,iti,8,-1.4195887254139954
180,87.16697936210132,iti,8,-1.6430982318545506
180,87.26704190118824,iti,8,-1.1209916812460499
180,87.36710444027517,iti,8,-0.8932104095366261
180,87.4671669793621,iti,8,-0.9176506457080305
180,87.56722951844903,iti,8,-1.5583742980131723
180,87.66729205753596,iti,8,-1.7761120969307236
180,87.7673545966229,iti,8,-0.24576175579035062
180,87.86741713570981,iti,8,1.1559450964254137
180,87.96747967479675,iti,8,1.277984987087395
180,88.06754221388368,iti,8,1.115882847706183
180,88.1676047529706,iti,8,0.9472338777536472
180,88.26766729205754,iti,8,0.47988670354898505
180,88.36772983114446,iti,8,0.7404083273133796
180,88.4677923702314,iti,8,1.6052595790431403
180,88.56785490931833,iti,8,2.0667518604167703
180,88.66791744840525,iti,8,2.420110588585005
180,88.76797998749218,iti,8,1.6441702341063669
180,88.86804252657912,iti,8,1.5314869014037353
180,88.96810506566604,iti,8,1.0298175963222416
180,89.06816760475297,iti,8,0.054781717552052626
180,89.1682301438399,iti,8,0.7962297557597071
180,89.26829268292683,iti,8,0.5020800039881891
180,89.36835522201376,iti,8,0.9905072006107372
180,89.46841776110068,iti,8,0.5549953155773236
180,89.56848030018762,iti,8,0.14820881267734287
180,89.66854283927455,iti,8,-0.46973553529553225
180,89.76860537836147,iti,8,-1.6351268688572609
180,89.8686679174484,iti,8,-1.4600874514070519
180,89.96873045653534,iti,8,-1.340422816682996
180,90.06879299562226,iti,8,-1.2239996416055454
180,90.1688555347092,iti,8,-0.58661621520797
180,90.26891807379613,iti,8,-0.00045726428322253503
180,90.36898061288305,iti,8,1.4065791868408128
180,90.46904315196998,iti,8,1.6654573058773223
180,90.5691056910569,iti,8,2.1388657697501574
180,90.66916823014384,iti,8,2.151069018038068
180,90.76923076923077,iti,8,2.604125227515346
180,90.8692933083177,iti,8,2.149648431247852
180,90.96935584740463,iti,8,1.6747479780491816
180,91.06941838649156,iti,8,1.2383103647296803
180,91.16948092557848,iti,8,0.5107455514091033
180,91.26954346466542,iti,8,0.29080538306159515
180,91.36960600375234,iti,8,-0.11638487909467052
180,91.46966854283927,iti,8,-0.8089875518201478
180,91.56973108192621,iti,8,0.10066950977971097
180,91.66979362101313,iti,8,0.5333548908002477
180,91.76985616010006,iti,8,0.7409256965896585
180,91.869918699187,iti,8,1.298716071295988
180,91.96998123827392,iti,8,1.2469467897028093
180,92.07004377736085,iti,8,1.1644756582521771
180,92.17010631644779,iti,8,0.9518217389774319
180,92.2701688555347,iti,8,0.18479647918127132
180,92.37023139462164,iti,8,-0.4370630418441105
180,92.47029393370856,iti,8,-0.3453468843704745
180,92.5703564727955,iti,8,0.39038868648125385
180,92.67041901188243,iti,8,0.3800857579678729
180,92.77048155096935,iti,8,0.4687306634013761
180,92.87054409005628,iti,8,0.6959082328749263
180,92.97060662914322,iti,8,0.46971059871500087
180,93.07066916823014,iti,8,0.3831617068561378
180,93.17073170731707,iti,8,0.8215254546966876
180,93.27079424640401,iti,8,1.57384351110396
180,93.37085678549093,iti,8,1.7361865372748908
180,93.47091932457786,iti,8,1.7877686696753057
180,93.57098186366478,iti,8,1.577152734165051
180,93.67104440275172,iti,8,2.514739798089047
180,93.77110694183865,iti,8,2.2381128305484466
180,93.87116948092557,iti,8,2.646821321267035
180,93.97123202001251,iti,8,2.2080311838760145
180,94.07129455909944,iti,8,1.6431497510063955
180,94.17135709818636,iti,8,1.4263174281377573
180,94.2714196372733,iti,8,1.8406873591495454
180,94.37148217636023,iti,8,1.837859011354674
180,94.47154471544715,iti,8,1.7280516814940265
180,94.57160725453409,iti,8,2.0732472699658007
180,94.671669793621,iti,8,2.0344283882992222
180,94.77173233270794,iti,8,1.738204384861942
180,94.87179487179488,iti,8,1.2403068026390736
180,94.9718574108818,iti,8,1.4116724047710218
180,95.07191994996873,iti,8,1.6954171323467124
180,95.17198248905567,iti,8,1.447717982846512
180,95.27204502814259,iti,8,1.3677219054438339
180,95.37210756722952,iti,8,0.6164939515194147
180,95.47217010631645,iti,8,0.863605938277046
180,95.57223264540337,iti,8,0.4442084898769124
180,95.67229518449031,iti,8,0.09678487196039097
180,95.77235772357723,iti,8,-0.07911564564369361
180,95.87242026266416,iti,8,-0.2704534395377359
180,95.9724828017511,iti,8,-0.3942384775702564
180,96.07254534083802,iti,8,-0.3451783519986625
180,96.17260787992495,iti,8,0.2651675022415459
180,96.27267041901189,iti,8,0.1101466457719292
180,96.37273295809881,iti,8,0.4655442252562268
180,96.47279549718574,iti,8,0.06942669081857533
180,96.57285803627268,iti,8,0.28594477568237153
180,96.6729205753596,iti,8,1.4394156617301999
180,96.77298311444653,iti,8,1.795496769637045
180,96.87304565353345,iti,8,1.873341868099479
180,96.97310819262039,iti,8,2.1604408737008547
180,97.07317073170732,iti,8,2.3819034054040897
180,97.17323327079424,iti,8,1.698035552907632
180,97.27329580988118,iti,8,1.4811778088377943
180,97.37335834896811,iti,8,1.5680627229636503
180,97.47342088805503,iti,8,1.6731825959954474
180,97.57348342714197,iti,8,1.6940398196705688
180,97.67354596622889,iti,8,2.161578836169625
180,97.77360850531582,iti,8,2.2151619197008134
180,97.87367104440276,iti,8,1.4200841329301646
180,97.97373358348968,iti,8,0.654241267949853
180,98.07379612257661,iti,8,0.272758798113109
180,98.17385866166354,iti,8,-0.2578329582794564
180,98.27392120075046,iti,8,-0.4470923530222126
180,98.3739837398374,iti,8,-0.3082621136021831
180,98.47404627892433,iti,8,-0.2391082503368089
180,98.57410881801125,iti,8,-0.25106713055777746
180,98.67417135709819,iti,8,-0.21605305314686032
180,98.77423389618511,iti,8,-0.23663400319900496
180,98.87429643527204,iti,8,-0.14418392539016006
180,98.97435897435898,iti,8,0.029453047216576014
180,99.0744215134459,iti,8,0.2409861455828367
180,99.17448405253283,iti,8,-0.26350394926694337
180,99.27454659161977,iti,8,-1.0181415707927313
180,99.37460913070669,iti,8,-0.6390850784419995
180,99.47467166979362,iti,8,0.6433180413933982
180,99.57473420888056,iti,8,0.7299264152908742
180,99.67479674796748,iti,8,0.5349290767689726
180,99.77485928705441,iti,8,1.0305800167434436
180,99.87492182614133,iti,8,1.1444424778059203
