Animal,Trial,Phase,time_trial,465nm_dFF_norm
Sal-05,2,trace,30.23100679431748,1.4110012659825644
Sal-05,2,trace,30.331068560840023,1.0885596258570216
Sal-05,2,trace,30.431130327362567,0.8692790164424836
Sal-05,2,trace,30.531192093885117,0.021611046414139863
Sal-05,2,trace,30.63125386040766,0.29141135696439446
Sal-05,2,trace,30.731315626930204,0.5537653149375656
Sal-05,2,trace,30.831377393452748,0.11557926908853398
Sal-05,2,trace,30.93143915997529,-0.11610557691208756
Sal-05,2,trace,31.03150092649784,0.15982873244513277
Sal-05,2,trace,31.131562693020385,1.0905008396445808
Sal-05,2,trace,31.231624459542928,0.04572875424905261
Sal-05,2,trace,31.33168622606547,-0.5213736183574885
Sal-05,2,trace,31.431747992588015,0.10931627050481016
Sal-05,2,trace,31.531809759110565,1.193430425944506
Sal-05,2,trace,31.63187152563311,1.8822901291966816
Sal-05,2,trace,31.731933292155652,1.273487063870124
Sal-05,2,trace,31.831995058678196,1.1624782732963992
Sal-05,2,trace,31.93205682520074,0.8681392793413722
Sal-05,2,trace,32.03211859172329,0.929072642049604
Sal-05,2,trace,32.13218035824583,0.6972130002932592
Sal-05,2,trace,32.232242124768376,0.5290513339504637
Sal-05,2,trace,32.33230389129092,0.29583036712274535
Sal-05,2,trace,32.43236565781346,1.3412327195248406
Sal-05,2,trace,32.532427424336014,1.4777839159914818
Sal-05,2,trace,32.63248919085856,1.628363439709338
Sal-05,2,trace,32.7325509573811,1.4578910882011655
Sal-05,2,trace,32.832612723903644,1.2637943972181598
Sal-05,2,trace,32.93267449042619,0.5720603472947804
Sal-05,2,trace,33.03273625694874,1.2805458981119142
Sal-05,2,trace,33.13279802347128,1.7367790102398117
Sal-05,2,trace,33.232859789993825,1.3558959640923895
Sal-05,2,trace,33.33292155651637,0.7184732522349283
Sal-05,2,trace,33.43298332303891,1.4308199616024337
Sal-05,2,trace,33.533045089561455,1.535543427065862
Sal-05,2,trace,33.633106856084005,2.1229435281388116
Sal-05,2,trace,33.73316862260655,3.7649770885739153
Sal-05,2,trace,33.83323038912909,3.1019589139577954
Sal-05,2,trace,33.933292155651635,2.784061333139602
Sal-05,2,trace,34.03335392217418,2.434243840844753
Sal-05,2,trace,34.13341568869673,1.6987063740166894
Sal-05,2,trace,34.23347745521927,1.7037020507861145
Sal-05,2,trace,34.333539221741816,1.9300879624761134
Sal-05,2,trace,34.43360098826436,2.7288247028198174
Sal-05,2,trace,34.5336627547869,3.2432337480628424
Sal-05,2,trace,34.63372452130945,2.4534009258147274
Sal-05,2,trace,34.733786287832,2.1674700072630584
Sal-05,2,trace,34.83384805435454,2.483531749495823
Sal-05,2,trace,34.93390982087708,2.684268228555127
Sal-05,2,trace,35.03397158739963,2.5489526033630896
Sal-05,2,trace,35.13403335392218,2.292067177959286
Sal-05,2,trace,35.23409512044472,2.4512891184247407
Sal-05,2,trace,35.334156886967264,1.6244236143953992
Sal-05,2,trace,35.43421865348981,1.8383687834773144
Sal-05,2,trace,35.53428042001235,1.7921035486479129
Sal-05,2,trace,35.6343421865349,1.4168728366485828
Sal-05,2,trace,35.734403953057445,1.693724560166852
Sal-05,2,trace,35.83446571957999,2.58782066009109
Sal-05,2,trace,35.93452748610253,1.8316383204310427
Sal-05,2,trace,36.034589252625075,1.3972476182588265
Sal-05,2,trace,36.134651019147626,0.7071574557327739
Sal-05,2,trace,36.23471278567017,0.8589858714584542
Sal-05,2,trace,36.33477455219271,1.1646498009601
Sal-05,2,trace,36.434836318715256,1.4256419635822228
Sal-05,2,trace,36.5348980852378,0.9760659998370562
Sal-05,2,trace,36.63495985176035,0.8937810310700397
Sal-05,2,trace,36.73502161828289,1.6815232358019827
Sal-05,2,trace,36.835083384805436,2.3076388506029897
Sal-05,2,trace,36.93514515132798,2.6510414662463697
Sal-05,2,trace,37.03520691785052,2.420177971991546
Sal-05,2,trace,37.135268684373074,1.4368576460580518
Sal-05,2,trace,37.23533045089562,1.6367352666327777
Sal-05,2,trace,37.33539221741816,1.7336889444814023
Sal-05,2,trace,37.435453983940704,1.664183532506824
Sal-05,2,trace,37.53551575046325,1.47208901908326
Sal-05,2,trace,37.63557751698579,1.2369789724902862
Sal-05,2,trace,37.73563928350834,1.3539258443611504
Sal-05,2,trace,37.835701050030885,0.7633049430759736
Sal-05,2,trace,37.93576281655343,0.5037785243087904
Sal-05,2,trace,38.03582458307597,0.12340126715673853
Sal-05,2,trace,38.135886349598515,0.153477401479026
Sal-05,2,trace,38.235948116121065,0.37162441957851283
Sal-05,2,trace,38.33600988264361,0.26724961216034054
Sal-05,2,trace,38.43607164916615,0.23633322078481384
Sal-05,2,trace,38.536133415688695,1.039495576288138
Sal-05,2,trace,38.63619518221124,1.2649621619799212
Sal-05,2,trace,38.73625694873379,0.9476389961624813
Sal-05,2,trace,38.83631871525633,0.6939907174030835
Sal-05,2,trace,38.936380481778876,1.3542700669344756
Sal-05,2,trace,39.03644224830142,1.1094701824949624
Sal-05,2,trace,39.13650401482396,1.2584418217849316
Sal-05,2,trace,39.23656578134651,0.8808175306452356
Sal-05,2,trace,39.33662754786906,1.145290833273126
Sal-05,2,trace,39.4366893143916,1.1758525129271342
Sal-05,2,trace,39.536751080914144,1.2580762130087995
Sal-05,2,trace,39.63681284743669,0.8097251599575261
Sal-05,2,trace,39.73687461395924,0.20955757462592348
Sal-05,2,trace,39.83693638048178,-0.051408356286287746
Sal-05,2,trace,39.936998147004324,0.6411368206596825
Sal-05,2,shock,40.03705991352687,1.9370067800154172
Sal-05,2,shock,40.13712168004941,6.451946651355307
Sal-05,2,shock,40.23718344657196,9.830147996841857
Sal-05,2,shock,40.337245213094505,11.270304811331878
Sal-05,2,shock,40.43730697961705,11.735595491359534
Sal-05,2,shock,40.53736874613959,12.908619356096056
Sal-05,2,shock,40.637430512662135,13.222199871678276
Sal-05,2,shock,40.737492279184686,13.392164274076183
Sal-05,2,shock,40.83755404570723,14.152852618046566
Sal-05,2,shock,40.93761581222977,15.045499851963166
Sal-05,2,shock,41.037677578752316,14.777226462954578
Sal-05,2,shock,41.13773934527486,15.109557077496198
Sal-05,2,shock,41.23780111179741,15.393008020453083
Sal-05,2,shock,41.33786287831995,15.738221023458175
Sal-05,2,shock,41.4379246448425,17.21043904392012
Sal-05,2,shock,41.53798641136504,17.528284572409504
Sal-05,2,shock,41.63804817788758,17.898672271579315
Sal-05,2,shock,41.738109944410134,17.552774723244077
Sal-05,2,shock,41.83817171093268,18.85194404999225
Sal-05,2,shock,41.93823347745522,18.837012581807254
Sal-05,2,iti,42.038295243977764,19.809306504459443
Sal-05,2,iti,42.13835701050031,20.139402001400374
Sal-05,2,iti,42.23841877702285,20.39167038033012
Sal-05,2,iti,42.3384805435454,20.41381050811192
Sal-05,2,iti,42.438542310067945,20.65404065925232
Sal-05,2,iti,42.53860407659049,20.596177004624874
Sal-05,2,iti,42.63866584311303,20.277958577515612
Sal-05,2,iti,42.738727609635575,20.68692582163498
Sal-05,2,iti,42.838789376158125,20.788682553787215
Sal-05,2,iti,42.93885114268067,20.33490470429075
Sal-05,2,iti,43.03891290920321,21.065928452982025
Sal-05,2,iti,43.138974675725756,20.91934038727159
Sal-05,2,iti,43.2390364422483,20.118393252766857
Sal-05,2,iti,43.33909820877085,19.7843427476844
Sal-05,2,iti,43.43915997529339,18.67783789581703
Sal-05,2,iti,43.539221741815936,17.743956634025658
Sal-05,2,iti,43.63928350833848,17.309101697985795
Sal-05,2,iti,43.73934527486102,17.18176892632727
Sal-05,2,iti,43.83940704138357,15.89309022209696
Sal-05,2,iti,43.93946880790612,16.21501620043677
Sal-05,2,iti,44.03953057442865,14.554354717383877
Sal-05,2,iti,44.13959234095121,13.951206471334881
Sal-05,2,iti,44.239654107473754,14.358545933833563
Sal-05,2,iti,44.3397158739963,14.243683729977096
Sal-05,2,iti,44.43977764051884,14.493131957839402
Sal-05,2,iti,44.539839407041384,13.782449127832589
Sal-05,2,iti,44.63990117356393,13.493785831181444
Sal-05,2,iti,44.73996294008647,13.433399759219151
Sal-05,2,iti,44.840024706609015,12.811323795156333
Sal-05,2,iti,44.94008647313156,11.923587846836794
Sal-05,2,iti,45.0401482396541,12.50254276450273
Sal-05,2,iti,45.14021000617666,12.511005311368592
Sal-05,2,iti,45.2402717726992,13.151799677412543
Sal-05,2,iti,45.340333539221746,12.75841018080784
Sal-05,2,iti,45.44039530574429,11.715700636360282
Sal-05,2,iti,45.54045707226683,11.487979512692991
Sal-05,2,iti,45.640518838789376,11.750972989188833
Sal-05,2,iti,45.74058060531192,10.693185305129685
Sal-05,2,iti,45.84064237183446,11.000413077462328
Sal-05,2,iti,45.940704138357006,11.193224842648577
Sal-05,2,iti,46.04076590487955,10.365164782700464
Sal-05,2,iti,46.14082767140211,11.117066851923672
Sal-05,2,iti,46.24088943792465,11.421589836066149
Sal-05,2,iti,46.340951204447194,12.133443147240705
Sal-05,2,iti,46.44101297096974,11.977230831963393
Sal-05,2,iti,46.54107473749228,12.447628898986958
Sal-05,2,iti,46.641136504014824,11.758011213913232
Sal-05,2,iti,46.74119827053737,11.823199617834645
Sal-05,2,iti,46.84126003705991,11.875766841891682
Sal-05,2,iti,46.941321803582454,12.290211414446702
Sal-05,2,iti,47.041383570105,12.871704822259249
Sal-05,2,iti,47.141445336627555,13.034599308679047
Sal-05,2,iti,47.2415071031501,13.788879298759515
Sal-05,2,iti,47.34156886967264,13.695293784022457
Sal-05,2,iti,47.441630636195185,13.172620557631559
Sal-05,2,iti,47.54169240271773,13.153121363009614
Sal-05,2,iti,47.64175416924027,13.41567811047779
Sal-05,2,iti,47.741815935762816,12.972285807245816
Sal-05,2,iti,47.84187770228536,11.692445088827855
Sal-05,2,iti,47.9419394688079,12.091042598188427
Sal-05,2,iti,48.042001235330446,11.813060609691014
Sal-05,2,iti,48.142063001853,11.650132511348474
Sal-05,2,iti,48.24212476837555,10.205700318683695
Sal-05,2,iti,48.34218653489809,9.048608066403265
Sal-05,2,iti,48.44224830142063,8.301725868280784
Sal-05,2,iti,48.54231006794318,9.527326782649398
Sal-05,2,iti,48.64237183446572,9.88783769823418
Sal-05,2,iti,48.742433600988264,9.74115505056752
Sal-05,2,iti,48.84249536751081,8.86329223671908
Sal-05,2,iti,48.94255713403335,8.987421796659815
Sal-05,2,iti,49.042618900555894,8.066096761571108
Sal-05,2,iti,49.14268066707844,8.660833783501518
Sal-05,2,iti,49.242742433600995,8.400140712789067
Sal-05,2,iti,49.34280420012354,8.526595533655536
Sal-05,2,iti,49.44286596664608,8.707891900237438
Sal-05,2,iti,49.542927733168625,7.885178105952014
Sal-05,2,iti,49.64298949969117,9.066861950384268
Sal-05,2,iti,49.74305126621371,8.600361361757136
Sal-05,2,iti,49.843113032736255,7.872405991804328
Sal-05,2,iti,49.9431747992588,8.448598071038374
Sal-05,2,iti,50.04323656578134,8.787485229268455
Sal-05,2,iti,50.143298332303885,8.999762560936139
Sal-05,2,iti,50.24336009882644,8.530464040058378
Sal-05,2,iti,50.343421865348986,8.530711183775608
Sal-05,2,iti,50.44348363187153,9.46486917168148
Sal-05,2,iti,50.54354539839407,8.366343992078116
Sal-05,2,iti,50.64360716491662,8.05115210074032
Sal-05,2,iti,50.74366893143916,8.179167087787945
Sal-05,2,iti,50.8437306979617,8.6609598735955
Sal-05,2,iti,50.94379246448425,7.9908233644807956
Sal-05,2,iti,51.04385423100679,7.73307159627168
Sal-05,2,iti,51.143915997529334,8.659787020058832
Sal-05,2,iti,51.24397776405189,9.548730149095606
Sal-05,2,iti,51.344039530574435,9.90959208580911
Sal-05,2,iti,51.44410129709698,8.85847246626766
Sal-05,2,iti,51.54416306361952,9.195998590433845
Sal-05,2,iti,51.644224830142065,9.642742277076144
Sal-05,2,iti,51.74428659666461,10.039455601756055
Sal-05,2,iti,51.84434836318715,10.578676739335041
Sal-05,2,iti,51.944410129709695,10.592901863452257
Sal-05,2,iti,52.04447189623224,10.227050639007288
Sal-05,2,iti,52.14453366275478,10.28716037442318
Sal-05,2,iti,52.24459542927734,9.611402914494565
Sal-05,2,iti,52.34465719579988,9.921684519511464
Sal-05,2,iti,52.444718962322426,9.387780447695768
Sal-05,2,iti,52.54478072884497,10.328062880693816
Sal-05,2,iti,52.64484249536751,9.954316749584754
Sal-05,2,iti,52.744904261890056,8.328531824219963
Sal-05,2,iti,52.8449660284126,8.89585686529853
Sal-05,2,iti,52.94502779493514,9.127985475464447
Sal-05,2,iti,53.04508956145769,8.115423582093351
Sal-05,2,iti,53.14515132798023,7.2843185640346135
Sal-05,2,iti,53.24521309450277,8.06985368449756
Sal-05,2,iti,53.34527486102533,8.673594433957064
Sal-05,2,iti,53.445336627547874,8.154059871102236
Sal-05,2,iti,53.54539839407042,6.889698379220345
Sal-05,2,iti,53.64546016059296,7.241055190897822
Sal-05,2,iti,53.745521927115504,6.851586124638279
Sal-05,2,iti,53.84558369363805,6.369173433674291
Sal-05,2,iti,53.94564546016059,6.859793296404845
Sal-05,2,iti,54.045707226683135,7.481930593575652
Sal-05,2,iti,54.14576899320568,7.085783256517488
Sal-05,2,iti,54.24583075972822,6.090296778496237
Sal-05,2,iti,54.34589252625078,5.844168074083571
Sal-05,2,iti,54.44595429277332,6.043233530577019
Sal-05,2,iti,54.546016059295866,6.477958169385445
Sal-05,2,iti,54.64607782581841,6.564131553236486
Sal-05,2,iti,54.74613959234095,6.207242627899085
Sal-05,2,iti,54.846201358863496,5.7867816964963
Sal-05,2,iti,54.94626312538604,5.096815767876435
Sal-05,2,iti,55.04632489190858,5.406398428582248
Sal-05,2,iti,55.146386658431126,5.153608280449961
Sal-05,2,iti,55.24644842495367,5.497016030645196
Sal-05,2,iti,55.34651019147623,5.428458838947655
Sal-05,2,iti,55.44657195799877,5.427281046505186
Sal-05,2,iti,55.546633724521314,5.421891597834942
Sal-05,2,iti,55.64669549104386,4.977499544965697
Sal-05,2,iti,55.7467572575664,4.490041539064673
Sal-05,2,iti,55.846819024088944,4.262518186305259
Sal-05,2,iti,55.94688079061149,4.6196201629115805
Sal-05,2,iti,56.04694255713403,4.255136855821232
Sal-05,2,iti,56.147004323656574,5.119888598561888
Sal-05,2,iti,56.24706609017912,5.146808258325969
Sal-05,2,iti,56.347127856701675,5.991500558245141
Sal-05,2,iti,56.44718962322422,6.706994743855422
Sal-05,2,iti,56.54725138974676,5.927377909287926
Sal-05,2,iti,56.647313156269306,5.15903733041495
Sal-05,2,iti,56.74737492279185,5.9582029508656404
Sal-05,2,iti,56.84743668931439,6.5492010792404685
Sal-05,2,iti,56.947498455836936,6.652108846127859
Sal-05,2,iti,57.04756022235948,6.245204950345137
Sal-05,2,iti,57.14762198888202,5.222466748068864
Sal-05,2,iti,57.247683755404566,5.204667841860684
Sal-05,2,iti,57.34774552192711,5.02136318335877
Sal-05,2,iti,57.44780728844967,5.03767173522282
Sal-05,2,iti,57.54786905497221,4.348211761746149
Sal-05,2,iti,57.647930821494754,4.7244029509894645
Sal-05,2,iti,57.7479925880173,4.547486458008908
Sal-05,2,iti,57.84805435453984,4.633356445008061
Sal-05,2,iti,57.948116121062384,4.009333930501018
Sal-05,2,iti,58.04817788758493,3.7478165579165137
Sal-05,2,iti,58.14823965410747,3.8957190594891027
Sal-05,2,iti,58.248301420630014,4.3460505085477115
Sal-05,2,iti,58.34836318715256,4.345964033777552
Sal-05,2,iti,58.448424953675115,3.6500448513482273
Sal-05,2,iti,58.54848672019766,3.684811009558577
Sal-05,2,iti,58.6485484867202,3.851737381498002
Sal-05,2,iti,58.748610253242745,4.037469308316899
Sal-05,2,iti,58.84867201976529,3.622852946085574
Sal-05,2,iti,58.94873378628783,3.2353124178425676
Sal-05,2,iti,59.048795552810375,3.191828096164062
Sal-05,2,iti,59.14885731933292,3.6816706471450695
Sal-05,2,iti,59.24891908585546,3.8731771219621876
Sal-05,2,iti,59.348980852378006,4.041079162672704
Sal-05,2,iti,59.44904261890056,4.013421903969423
Sal-05,2,iti,59.54910438542311,3.495004742145362
Sal-05,2,iti,59.64916615194565,3.563882546960546
Sal-05,2,iti,59.74922791846819,3.9444051595660183
Sal-05,2,iti,59.84928968499074,3.645112111902248
Sal-05,2,iti,59.94935145151328,2.5069390390428894
Sal-05,2,iti,60.04941321803582,3.30221383227743
Sal-05,2,iti,60.14947498455837,3.449424418992987
Sal-05,2,iti,60.24953675108091,2.881943925226839
Sal-05,2,iti,60.349598517603454,3.099467215582804
Sal-05,2,iti,60.44966028412601,3.441167283518973
Sal-05,2,iti,60.549722050648555,3.2480201897721814
Sal-05,2,iti,60.6497838171711,2.919743636661997
Sal-05,2,iti,60.74984558369364,2.473534322787778
Sal-05,2,iti,60.849907350216185,2.744692562304101
Sal-05,2,iti,60.94996911673873,2.905866176925159
Sal-05,2,iti,61.05003088326127,2.659216984156808
Sal-05,2,iti,61.150092649783815,2.7203897471755045
Sal-05,2,iti,61.25015441630636,2.919692984392818
Sal-05,2,iti,61.3502161828289,3.028304104059735
Sal-05,2,iti,61.450277949351445,2.5443452959636783
Sal-05,2,iti,61.550339715874,2.156415908169964
Sal-05,2,iti,61.650401482396546,2.0987373124629123
Sal-05,2,iti,61.75046324891909,2.2354711953675768
Sal-05,2,iti,61.85052501544163,1.6511205691189257
Sal-05,2,iti,61.95058678196418,1.3971342837561789
Sal-05,2,iti,62.05064854848672,1.860466932411398
Sal-05,2,iti,62.15071031500926,1.7117166014479335
Sal-05,2,iti,62.25077208153181,1.80904358595422
Sal-05,2,iti,62.35083384805435,1.6635324658298425
Sal-05,2,iti,62.45089561457689,2.1408634733692966
Sal-05,2,iti,62.55095738109945,2.2640548042878144
Sal-05,2,iti,62.651019147621994,2.265746803655652
Sal-05,2,iti,62.75108091414454,2.877994087781778
Sal-05,2,iti,62.85114268066708,3.086667281708506
Sal-05,2,iti,62.951204447189625,2.6089547873312644
Sal-05,2,iti,63.05126621371217,2.4211497076363
Sal-05,2,iti,63.15132798023471,1.5945185694637407
Sal-05,2,iti,63.251389746757255,2.132295234360852
Sal-05,2,iti,63.3514515132798,3.0187892492384174
Sal-05,2,iti,63.45151327980234,3.5554170756919383
Sal-05,2,iti,63.5515750463249,2.7150781221732263
Sal-05,2,iti,63.65163681284744,2.5419487450634315
Sal-05,2,iti,63.751698579369986,2.1849710603608217
Sal-05,2,iti,63.85176034589253,2.1499769824146817
Sal-05,2,iti,63.95182211241507,2.3032245584190396
Sal-05,2,iti,64.05188387893762,2.1101573049911466
Sal-05,2,iti,64.15194564546016,2.5123100217428087
Sal-05,2,iti,64.2520074119827,2.177193061042213
Sal-05,2,iti,64.35206917850525,2.921380699224076
Sal-05,2,iti,64.45213094502779,2.3746415230569657
Sal-05,2,iti,64.55219271155035,1.6599713303856178
Sal-05,2,iti,64.65225447807289,2.123302864301135
Sal-05,2,iti,64.75231624459543,2.7941759999665705
Sal-05,2,iti,64.85237801111798,2.1374586977531367
Sal-05,2,iti,64.95243977764052,2.5727897841992173
Sal-05,2,iti,65.05250154416306,2.649639963164253
Sal-05,2,iti,65.15256331068561,1.7501050942524468
Sal-05,2,iti,65.25262507720815,1.9140645567720866
Sal-05,2,iti,65.3526868437307,2.044821716481134
Sal-05,2,iti,65.45274861025324,1.6490536830328988
Sal-05,2,iti,65.55281037677578,2.0836904920761348
Sal-05,2,iti,65.65287214329834,2.275015302609896
Sal-05,2,iti,65.75293390982088,2.1387816538110247
Sal-05,2,iti,65.85299567634343,1.8731987097898177
Sal-05,2,iti,65.95305744286597,1.9385010313969464
Sal-05,2,iti,66.05311920938851,2.316488418579358
Sal-05,2,iti,66.15318097591106,2.5372991615722067
Sal-05,2,iti,66.2532427424336,1.872433041066362
Sal-05,2,iti,66.35330450895614,2.0520277380335776
Sal-05,2,iti,66.45336627547869,1.7521832164126858
Sal-05,2,iti,66.55342804200123,1.0077833887531604
Sal-05,2,iti,66.65348980852379,1.102182053141887
Sal-05,2,iti,66.75355157504633,1.9228975285358463
Sal-05,2,iti,66.85361334156887,1.7320650092599736
Sal-05,2,iti,66.95367510809142,1.3597731714509769
Sal-05,2,iti,67.05373687461396,1.8514423860710338
Sal-05,2,iti,67.1537986411365,1.9291364569500271
Sal-05,2,iti,67.25386040765905,1.0833285225984641
Sal-05,2,iti,67.35392217418159,1.0059184952783216
Sal-05,2,iti,67.45398394070413,1.2036709336434646
Sal-05,2,iti,67.55404570722668,2.1327482775114364
Sal-05,2,iti,67.65410747374924,1.6164895260033896
Sal-05,2,iti,67.75416924027178,2.165740525398087
Sal-05,2,iti,67.85423100679432,1.9352997125255251
Sal-05,2,iti,67.95429277331687,1.363313275151882
Sal-05,2,iti,68.05435453983941,1.227271689151096
Sal-05,2,iti,68.15441630636195,1.132120480818628
Sal-05,2,iti,68.2544780728845,1.4127407936344245
Sal-05,2,iti,68.35453983940704,1.4172076573956154
Sal-05,2,iti,68.45460160592958,1.1271533540649974
Sal-05,2,iti,68.55466337245213,1.5459449557404734
Sal-05,2,iti,68.65472513897468,0.9003392418107051
Sal-05,2,iti,68.75478690549723,0.9015860330274238
Sal-05,2,iti,68.85484867201977,1.3510351315314653
Sal-05,2,iti,68.95491043854231,1.209290865533348
Sal-05,2,iti,69.05497220506486,2.4317322270937387
Sal-05,2,iti,69.1550339715874,2.1421478255610196
Sal-05,2,iti,69.25509573810994,1.7726296895409281
Sal-05,2,iti,69.35515750463249,0.7447458064908571
Sal-05,2,iti,69.45521927115503,1.4427473360829992
Sal-05,2,iti,69.55528103767757,2.3860710254533886
Sal-05,2,iti,69.65534280420013,1.4987176116138072
Sal-05,2,iti,69.75540457072267,1.7621177038903575
Sal-05,2,iti,69.85546633724522,1.5479163593254806
Sal-05,2,iti,69.95552810376776,2.0569879532287816
Sal-05,2,iti,70.0555898702903,1.5053248557440078
Sal-05,2,iti,70.15565163681285,1.33952817454457
Sal-05,2,iti,70.25571340333539,0.16784721228885705
Sal-05,2,iti,70.35577516985794,-0.0038321229039652484
Sal-05,2,iti,70.45583693638048,1.2781365529201183
Sal-05,2,iti,70.55589870290302,2.024637282932237
Sal-05,2,iti,70.65596046942557,0.7364606917293061
Sal-05,2,iti,70.75602223594812,1.110770798888758
Sal-05,2,iti,70.85608400247067,1.0002213470380412
Sal-05,2,iti,70.95614576899321,0.9509312236937199
Sal-05,2,iti,71.05620753551575,1.1494190576943704
Sal-05,2,iti,71.1562693020383,1.6367403171614578
Sal-05,2,iti,71.25633106856084,2.8285093802925307
Sal-05,2,iti,71.35639283508338,3.687136281855777
Sal-05,2,iti,71.45645460160593,3.434012338467666
Sal-05,2,iti,71.55651636812847,3.36885845798768
Sal-05,2,iti,71.65657813465101,2.968584098034015
Sal-05,2,iti,71.75663990117357,3.7068876301338785
Sal-05,2,iti,71.85670166769611,3.923325449674943
Sal-05,2,iti,71.95676343421866,3.618695408377969
Sal-05,2,iti,72.0568252007412,3.5786248153842943
Sal-05,2,iti,72.15688696726374,4.140291246731426
Sal-05,2,iti,72.25694873378629,4.427188792922435
Sal-05,2,iti,72.35701050030883,3.342758622514994
Sal-05,2,iti,72.45707226683137,2.892259683475917
Sal-05,2,iti,72.55713403335392,2.8212914469548225
Sal-05,2,iti,72.65719579987646,2.450237974544744
Sal-05,2,iti,72.75725756639902,2.618043180229161
Sal-05,2,iti,72.85731933292156,3.0406120853365994
Sal-05,2,iti,72.9573810994441,3.2176535955542915
Sal-05,2,iti,73.05744286596665,2.625118589792185
Sal-05,2,iti,73.15750463248919,2.5745764320435685
Sal-05,2,iti,73.25756639901174,2.3756708427241633
Sal-05,2,iti,73.35762816553428,3.4290822946832407
Sal-05,2,iti,73.45768993205682,4.529089995338584
Sal-05,2,iti,73.55775169857937,4.030298725080432
Sal-05,2,iti,73.65781346510191,4.161161127376266
Sal-05,2,iti,73.75787523162447,3.5767994490102475
Sal-05,2,iti,73.85793699814701,4.083062151790006
Sal-05,2,iti,73.95799876466955,3.5841324861083943
Sal-05,2,iti,74.0580605311921,2.9877951444586017
Sal-05,2,iti,74.15812229771464,2.2940024077132692
Sal-05,2,iti,74.25818406423718,3.2531687963725515
Sal-05,2,iti,74.35824583075973,3.3502282323501147
Sal-05,2,iti,74.45830759728227,2.7814161297031
Sal-05,2,iti,74.55836936380481,2.301846045572969
Sal-05,2,iti,74.65843113032736,2.107231231637166
Sal-05,2,iti,74.7584928968499,1.8321127337858234
Sal-05,2,iti,74.85855466337246,2.6267225213068746
Sal-05,2,iti,74.958616429895,1.923100151320437
Sal-05,2,iti,75.05867819641755,2.406657078293065
Sal-05,2,iti,75.15873996294009,1.9168185375706461
Sal-05,2,iti,75.25880172946263,1.4979062932904061
Sal-05,2,iti,75.35886349598518,1.3038819314593606
Sal-05,2,iti,75.45892526250772,1.844917955783182
Sal-05,2,iti,75.55898702903026,1.5014742518664308
Sal-05,2,iti,75.6590487955528,1.3898853788584324
Sal-05,2,iti,75.75911056207535,2.4196986595428416
Sal-05,2,iti,75.85917232859791,2.793740988910181
Sal-05,2,iti,75.95923409512045,1.4624948872355683
Sal-05,2,iti,76.059295861643,1.7295174538593685
Sal-05,2,iti,76.15935762816554,1.7126697743657988
Sal-05,2,iti,76.25941939468808,2.191085548355489
Sal-05,2,iti,76.35948116121062,1.4002370123686818
Sal-05,2,iti,76.45954292773317,1.1789488070876306
Sal-05,2,iti,76.55960469425571,1.7537091959029434
Sal-05,2,iti,76.65966646077825,1.6253444581137397
Sal-05,2,iti,76.7597282273008,1.5440250029279756
Sal-05,2,iti,76.85978999382336,1.216894433392756
Sal-05,2,iti,76.9598517603459,1.2483103757457055
Sal-05,2,iti,77.05991352686844,1.4660361729843392
Sal-05,2,iti,77.15997529339099,1.3122687898849223
Sal-05,2,iti,77.26003705991353,0.9636039218173612
Sal-05,2,iti,77.36009882643607,1.211443437371985
Sal-05,2,iti,77.46016059295862,0.6542053285567107
Sal-05,2,iti,77.56022235948116,0.679017770376501
Sal-05,2,iti,77.6602841260037,0.6800123721194963
Sal-05,2,iti,77.76034589252625,1.0596171312092537
Sal-05,2,iti,77.8604076590488,0.7249292515046621
Sal-05,2,iti,77.96046942557135,1.2067997789695828
Sal-05,2,iti,78.06053119209389,0.8544520879110877
Sal-05,2,iti,78.16059295861643,0.8570484961705719
Sal-05,2,iti,78.26065472513898,0.7479449290653705
Sal-05,2,iti,78.36071649166152,0.7041816634621554
Sal-05,2,iti,78.46077825818406,0.7157226199846127
Sal-05,2,iti,78.56084002470661,1.2732664859214609
Sal-05,2,iti,78.66090179122915,1.6049038950050112
Sal-05,2,iti,78.7609635577517,-0.3042390780440013
Sal-05,2,iti,78.86102532427424,0.16155243221173549
Sal-05,2,iti,78.9610870907968,1.462644340154533
Sal-05,2,iti,79.06114885731934,1.5092805630721873
Sal-05,2,iti,79.16121062384188,1.1116368747118843
Sal-05,2,iti,79.26127239036443,0.8146905167031263
Sal-05,2,iti,79.36133415688697,1.5351032809956657
Sal-05,2,iti,79.46139592340951,1.1668180543563338
Sal-05,2,iti,79.56145768993206,0.7228962933245909
Sal-05,2,iti,79.6615194564546,0.18906740183437262
Sal-05,2,iti,79.76158122297714,0.24030601309939204
Sal-05,2,iti,79.86164298949969,0.14101393123630054
Sal-05,2,iti,79.96170475602224,0.6681433012264533
Sal-05,2,iti,80.06176652254479,0.7925524774005628
Sal-05,2,iti,80.16182828906733,0.8311493323808766
Sal-05,2,iti,80.26189005558987,1.0689791768438546
Sal-05,2,iti,80.36195182211242,2.26197399347524
Sal-05,2,iti,80.46201358863496,1.5116024907436931
Sal-05,2,iti,80.5620753551575,1.4718964748596899
Sal-05,2,iti,80.66213712168005,1.8625653505754882
Sal-05,2,iti,80.76219888820259,1.9419696162527378
Sal-05,2,iti,80.86226065472513,1.8109321012142996
Sal-05,2,iti,80.96232242124769,1.706286393858788
