Animal,465nm_dFF_norm,Trial,time_trial,dB,Block
232,2.250698678791234,7,46.69739478957916,85,2
232,1.423005949318421,7,46.79759519038076,85,2
232,0.7682214596161101,7,46.897795591182366,85,2
232,0.2882946404696134,7,46.99799599198397,85,2
232,-0.7214389219060561,7,47.09819639278557,85,2
232,-0.4221591988195241,7,47.19839679358718,85,2
232,-0.8685289868072479,7,47.298597194388776,85,2
232,-1.4874603604345529,7,47.39879759519038,85,2
232,-1.767239146249281,7,47.49899799599199,85,2
232,-1.9677025952196656,7,47.59919839679359,85,2
232,-1.8552351338633155,7,47.6993987975952,85,2
232,-1.8188129572848388,7,47.7995991983968,85,2
232,-1.0355809177637334,7,47.8997995991984,85,2
232,-0.9221716891205948,7,48.0,85,2
232,1.248001126373679,8,-2.0,75,2
232,1.337047090203697,8,-1.8997995991983967,75,2
232,0.9151133867819612,8,-1.7995991983967936,75,2
232,0.5387552437574075,8,-1.6993987975951903,75,2
232,0.2671008647184528,8,-1.5991983967935872,75,2
232,-0.4976682172729254,8,-1.498997995991984,75,2
232,-0.8055363261784695,8,-1.3987975951903806,75,2
232,-1.062185035540765,8,-1.2985971943887775,75,2
232,-1.69757884740616,8,-1.1983967935871744,75,2
232,-1.120571546637413,8,-1.0981963927855711,75,2
232,-1.0609618781560122,8,-0.9979959919839678,75,2
232,0.2402476280328288,8,-0.8977955911823647,75,2
232,0.9458743666766508,8,-0.7975951903807614,75,2
232,1.4531594759867106,8,-0.6973947895791583,75,2
232,1.1466846637145065,8,-0.597194388777555,75,2
232,0.7019283674361227,8,-0.4969939879759519,75,2
232,0.1710682219202043,8,-0.3967935871743486,75,2
232,-0.29652308108816,8,-0.2965931863727453,75,2
232,-0.8646722057151597,8,-0.1963927855711422,75,2
232,-1.5592832976071689,8,-0.0961923847695389,75,2
232,-2.170845149024303,8,0.0040080160320643,75,2
232,-1.4846091696862045,8,0.1042084168336674,75,2
232,-1.0330945096882649,8,0.2044088176352705,75,2
232,-0.884417831062422,8,0.3046092184368736,75,2
232,0.0757657253887444,8,0.4048096192384771,75,2
232,0.694608332747226,8,0.5050100200400802,75,2
232,0.7833950726019343,8,0.6052104208416833,75,2
232,0.2128381899216607,8,0.7054108216432868,75,2
232,-0.1533454314963556,8,0.8056112224448899,75,2
232,-0.7002630651091091,8,0.905811623246493,75,2
232,-0.9254413527746234,8,1.006012024048096,75,2
232,-1.506515528951211,8,1.1062124248496996,75,2
232,-1.7032647132098917,8,1.2064128256513027,75,2
232,-1.1067813159637931,8,1.3066132264529058,75,2
232,-0.9215184914277912,8,1.406813627254509,75,2
232,-0.5142699871946912,8,1.5070140280561124,75,2
232,-0.6179156025887487,8,1.6072144288577157,75,2
232,-0.3586002672176156,8,1.7074148296593186,75,2
232,0.1405148847894327,8,1.807615230460922,75,2
232,0.4229250861196751,8,1.9078156312625247,75,2
232,-0.1078550802369839,8,2.0080160320641287,75,2
232,-0.4007820848264937,8,2.108216432865732,75,2
232,-0.5446132931765902,8,2.208416833667335,75,2
232,-0.4915452767325441,8,2.3086172344689384,75,2
232,-1.0333338672776824,8,2.408817635270541,75,2
232,-0.8599211832616466,8,2.509018036072145,75,2
232,-0.7546716501032638,8,2.609218436873747,75,2
232,-0.601529111795798,8,2.7094188376753507,75,2
232,0.502429906566908,8,2.8096192384769543,75,2
232,0.3621796206990675,8,2.909819639278557,75,2
232,-0.0171917521219044,8,3.0100200400801604,75,2
232,-0.1777294069409098,8,3.110220440881764,75,2
232,-0.5801742609762505,8,3.2104208416833666,75,2
232,-1.1350297692121498,8,3.31062124248497,75,2
232,-1.2807934089901194,8,3.4108216432865737,75,2
232,-1.6220869662618596,8,3.5110220440881763,75,2
232,-1.7701871742813589,8,3.61122244488978,75,2
232,-1.8340263597661268,8,3.711422845691384,75,2
232,-2.304386672722725,8,3.811623246492986,75,2
232,-2.4436214805627143,8,3.9118236472945895,75,2
232,-2.32093540930945,8,4.012024048096192,75,2
232,-2.6282392120272395,8,4.112224448897796,75,2
232,-2.349888469402939,8,4.212424849699399,75,2
232,-1.7540058460831909,8,4.312625250501002,75,2
232,-1.3805436754712823,8,4.412825651302605,75,2
232,-0.8782887359964112,8,4.513026052104209,75,2
232,-1.0686131826321146,8,4.613226452905812,75,2
232,-0.3030639969121907,8,4.713426853707415,75,2
232,1.5915401215190432,8,4.813627254509019,75,2
232,2.1417561061986947,8,4.913827655310621,75,2
232,1.8854158004942287,8,5.014028056112225,75,2
232,1.7779660774268815,8,5.114228456913827,75,2
232,1.6378076379314594,8,5.214428857715431,75,2
232,0.7848113853192289,8,5.3146292585170345,75,2
232,0.1057466114685359,8,5.414829659318637,75,2
232,-0.395004238913635,8,5.515030060120241,75,2
232,-0.5231434542826668,8,5.615230460921844,75,2
232,-0.7541770053237038,8,5.715430861723447,75,2
232,-1.2726323153781691,8,5.81563126252505,75,2
232,-1.7840803309215998,8,5.915831663326654,75,2
232,-2.024310520711331,8,6.016032064128257,75,2
232,-2.3398710445545463,8,6.11623246492986,75,2
232,-2.5197758943260045,8,6.216432865731463,75,2
232,-2.038917577959663,8,6.316633266533067,75,2
232,-1.6347023206066995,8,6.41683366733467,75,2
232,-0.3037614623463365,8,6.517034068136272,75,2
232,-0.102054294587783,8,6.617234468937877,75,2
232,-0.3270875851765758,8,6.71743486973948,75,2
232,-0.7069086026292872,8,6.817635270541082,75,2
232,-1.3386505312896713,8,6.917835671342687,75,2
232,-1.1931446974483877,8,7.018036072144289,75,2
232,-1.6724044343804778,8,7.118236472945892,75,2
232,-2.0522960083873203,8,7.218436873747494,75,2
232,-1.218111775260836,8,7.318637274549099,75,2
232,0.1921664257721329,8,7.418837675350701,75,2
232,0.4399277173006168,8,7.519038076152304,75,2
232,0.3837999682527468,8,7.619238476953907,75,2
232,0.3240037903588856,8,7.719438877755511,75,2
232,0.45944457128941,8,7.819639278557114,75,2
232,-0.0520534435766424,8,7.919839679358718,75,2
232,-0.1712015145928355,8,8.02004008016032,75,2
232,-0.0111110730973646,8,8.120240480961924,75,2
232,-0.2523206619464845,8,8.220440881763528,75,2
232,-0.8668869927928177,8,8.32064128256513,75,2
232,-1.36195797101065,8,8.420841683366733,75,2
232,-1.1729109815639571,8,8.521042084168338,75,2
232,-0.239439165616293,8,8.62124248496994,75,2
232,-0.5280754585454869,8,8.721442885771543,75,2
232,-0.4338799939536172,8,8.821643286573147,75,2
232,-0.4269741705965553,8,8.92184368737475,75,2
232,-0.8277326849569052,8,9.022044088176353,75,2
232,-1.4043797632106751,8,9.122244488977955,75,2
232,-1.2662590383517578,8,9.22244488977956,75,2
232,-0.9302300477980422,8,9.322645290581162,75,2
232,-1.8916475336986367,8,9.422845691382769,75,2
232,-2.044773243288344,8,9.52304609218437,75,2
232,-2.1744282260978824,8,9.623246492985972,75,2
232,-2.2207072145727778,8,9.723446893787576,75,2
232,-2.261506253195082,8,9.82364729458918,75,2
232,-3.007128131869515,8,9.923847695390782,75,2
232,-1.7730033848441489,8,10.024048096192384,75,2
232,-0.5324567746125826,8,10.124248496993989,75,2
232,-0.3050468019351253,8,10.224448897795591,75,2
232,-0.4013730882739675,8,10.324649298597194,75,2
232,-0.0277929869459,8,10.424849699398798,75,2
232,-0.3856377960255248,8,10.5250501002004,75,2
232,-0.2541510904692735,8,10.625250501002004,75,2
232,-0.2066827445531009,8,10.725450901803608,75,2
232,-0.4953566916043677,8,10.82565130260521,75,2
232,-0.3002211148519754,8,10.925851703406812,75,2
232,-0.9103480959802928,8,11.026052104208418,75,2
232,-0.9452920828123662,8,11.12625250501002,75,2
232,-1.3321728897461729,8,11.226452905811623,75,2
232,-1.7302042348832911,8,11.326653306613228,75,2
232,-1.549920637285951,8,11.42685370741483,75,2
232,-1.542221687040008,8,11.527054108216433,75,2
232,-1.601233167263861,8,11.627254509018035,75,2
232,-1.527640572890833,8,11.72745490981964,75,2
232,-1.809014352937172,8,11.827655310621244,75,2
232,-1.3949931096933903,8,11.927855711422849,75,2
232,-0.9568205476293028,8,12.02805611222445,75,2
232,-0.8260612062338992,8,12.128256513026052,75,2
232,-0.4781073113232819,8,12.228456913827657,75,2
232,-0.3043946327083526,8,12.32865731462926,75,2
232,-0.5326878909031337,8,12.428857715430862,75,2
232,-0.7927412288495463,8,12.529058116232465,75,2
232,-0.791206478136618,8,12.629258517034067,75,2
232,-1.394537332900866,8,12.729458917835672,75,2
232,-1.4697084850798847,8,12.829659318637274,75,2
232,-1.5239468557472178,8,12.92985971943888,75,2
232,-1.5423972693156571,8,13.03006012024048,75,2
232,-1.1745784834730897,8,13.130260521042084,75,2
232,-1.8080624192174848,8,13.230460921843688,75,2
232,-2.261725002610649,8,13.330661322645293,75,2
232,-1.543983672973474,8,13.430861723446894,75,2
232,-1.2257732429680293,8,13.531062124248498,75,2
232,-0.9836242629708628,8,13.6312625250501,75,2
232,-1.1545369441470985,8,13.731462925851703,75,2
232,-0.6192280614077724,8,13.831663326653308,75,2
232,-0.0152320853641596,8,13.93186372745491,75,2
232,-0.2781853322016557,8,14.032064128256517,75,2
232,-0.415525884770936,8,14.132264529058116,75,2
232,-0.6680938355470827,8,14.23246492985972,75,2
232,-1.047181020444304,8,14.332665330661325,75,2
232,-1.324744404741803,8,14.432865731462924,75,2
232,-1.7817975076206063,8,14.53306613226453,75,2
232,-2.210300150818377,8,14.633266533066134,75,2
232,-2.4443323986192533,8,14.733466933867737,75,2
232,-2.373406237121414,8,14.83366733466934,75,2
232,-2.479951607632939,8,14.933867735470944,75,2
232,-2.7571899832195723,8,15.034068136272545,75,2
232,-2.6556714273920563,8,15.13426853707415,75,2
232,-3.038800972939739,8,15.234468937875754,75,2
232,-3.03060988980414,8,15.334669338677354,75,2
232,-3.4669451227387804,8,15.43486973947896,75,2
232,-1.6377577631606717,8,15.535070140280563,75,2
232,0.2677555086760677,8,15.635270541082164,75,2
232,0.8977590088422107,8,15.735470941883769,75,2
232,0.0006742544301532,8,15.835671342685371,75,2
232,-0.2996765676701405,8,15.935871743486974,75,2
232,-0.5766141732139726,8,16.03607214428858,75,2
232,-1.5503857508918852,8,16.13627254509018,75,2
232,-1.3375606267811353,8,16.236472945891784,75,2
232,-1.596224617024047,8,16.336673346693388,75,2
232,-1.4180704749174091,8,16.43687374749499,75,2
232,-1.1478164239993969,8,16.537074148296593,75,2
232,-1.138691382344656,8,16.637274549098198,75,2
232,-1.6508299560725574,8,16.7374749498998,75,2
232,-1.890447162687641,8,16.837675350701403,75,2
232,-1.605331837951343,8,16.937875751503007,75,2
232,-2.18124956776363,8,17.03807615230461,75,2
232,-2.364099577573441,8,17.138276553106213,75,2
232,-2.353164415137035,8,17.238476953907817,75,2
232,-2.807698496018632,8,17.338677354709418,75,2
232,-2.2914522632610184,8,17.438877755511022,75,2
232,-0.7291601569078139,8,17.539078156312627,75,2
232,-0.0002401244310056,8,17.639278557114228,75,2
232,-0.0109524662342309,8,17.739478957915832,75,2
232,-0.2982516908237577,8,17.839679358717436,75,2
232,-0.3983861943068202,8,17.939879759519037,75,2
232,-0.8768250883138322,8,18.04008016032064,75,2
232,-0.8435087127944876,8,18.14028056112225,75,2
232,-1.3031152198789415,8,18.240480961923847,75,2
232,-1.3782248935585937,8,18.34068136272545,75,2
232,-1.778050205229985,8,18.440881763527056,75,2
232,-1.95737782875446,8,18.541082164328657,75,2
232,-2.3131005587225792,8,18.64128256513026,75,2
232,-1.801787709798085,8,18.741482965931866,75,2
232,-1.252500102140064,8,18.841683366733463,75,2
232,-0.9216683884334568,8,18.94188376753507,75,2
232,0.0612662586785433,8,19.042084168336675,75,2
232,-0.1125368251065247,8,19.14228456913828,75,2
232,-0.5229063438487823,8,19.24248496993988,75,2
232,-1.138850223460624,8,19.342685370741485,75,2
232,-0.9820454277477544,8,19.44288577154309,75,2
232,-1.4535411238644331,8,19.54308617234469,75,2
232,-1.7033175610756228,8,19.64328657314629,75,2
232,-2.097530644521985,8,19.743486973947896,75,2
232,-2.751220844818429,8,19.8436873747495,75,2
232,-2.7924155483207573,8,19.943887775551104,75,2
232,-3.0209679288540205,8,20.044088176352705,75,2
232,-2.997721741800009,8,20.14428857715431,75,2
232,-2.752096007343253,8,20.244488977955918,75,2
232,-1.850578978463326,8,20.344689378757515,75,2
232,-1.3245300240984137,8,20.44488977955912,75,2
232,-0.2991352446931673,8,20.545090180360724,75,2
232,0.2178604672347431,8,20.645290581162325,75,2
232,1.2836627682493933,8,20.74549098196393,75,2
232,3.063935375818194,8,20.845691382765533,75,2
232,3.2886653456124657,8,20.94589178356713,75,2
232,2.872317101364513,8,21.04609218436874,75,2
232,2.030004212285668,8,21.14629258517034,75,2
232,1.3904597965809444,8,21.246492985971944,75,2
232,0.5739188220430805,8,21.34669338677355,75,2
232,0.0785174016338339,8,21.44689378757515,75,2
232,-0.6170650498922189,8,21.547094188376757,75,2
232,-1.005834116631278,8,21.64729458917836,75,2
232,-1.1243967894243283,8,21.74749498997996,75,2
232,-1.6804709125247232,8,21.847695390781563,75,2
232,-1.562828958840836,8,21.947895791583168,75,2
232,-1.2210919630321906,8,22.04809619238477,75,2
232,-1.1169019995948335,8,22.148296593186373,75,2
232,-1.0547683915444532,8,22.248496993987978,75,2
232,-0.9195520668913362,8,22.34869739478958,75,2
232,-0.9644946763823604,8,22.448897795591183,75,2
232,-1.4230753724795648,8,22.549098196392787,75,2
232,-2.011439023689739,8,22.649298597194388,75,2
232,-2.39554141160716,8,22.749498997995996,75,2
232,-2.538751796381639,8,22.8496993987976,75,2
232,-1.9390872481159656,8,22.9498997995992,75,2
232,-2.076954168364048,8,23.0501002004008,75,2
232,-2.294685875289069,8,23.150300601202407,75,2
232,-2.2741198674102234,8,23.250501002004007,75,2
232,-1.5731036960660605,8,23.35070140280561,75,2
232,-1.4971844415778734,8,23.450901803607216,75,2
232,-1.865635710399595,8,23.551102204408817,75,2
232,-2.318731567516118,8,23.65130260521042,75,2
232,-2.2029574062484536,8,23.751503006012022,75,2
232,-0.8421571954214064,8,23.851703406813627,75,2
232,0.5841745822407893,8,23.95190380761523,75,2
232,0.2839022109521771,8,24.05210420841684,75,2
232,0.4554065664375212,8,24.15230460921844,75,2
232,0.1372899274698388,8,24.25250501002004,75,2
232,-0.3996180067029108,8,24.352705410821645,75,2
232,-0.3460616734880609,8,24.452905811623246,75,2
232,-0.4291633007091778,8,24.55310621242485,75,2
232,-0.9052174903431528,8,24.65330661322645,75,2
232,-1.1937149398594058,8,24.753507014028056,75,2
232,-0.9641787157255484,8,24.85370741482966,75,2
232,-1.4849797414788524,8,24.953907815631265,75,2
232,-1.6580272446298754,8,25.054108216432866,75,2
232,-1.900382223698354,8,25.15430861723447,75,2
232,-2.4603219519557,8,25.254509018036075,75,2
232,-2.4210098453346327,8,25.354709418837675,75,2
232,-2.5798429765925084,8,25.45490981963928,75,2
232,-1.6177990811150655,8,25.555110220440884,75,2
232,0.0095334567891487,8,25.655310621242485,75,2
232,0.1924824284307595,8,25.75551102204409,75,2
232,0.3592972385122984,8,25.85571142284569,75,2
232,0.2245812658603511,8,25.95591182364729,75,2
232,-0.3003791203867487,8,26.0561122244489,75,2
232,-0.2037339325929351,8,26.156312625250504,75,2
232,-0.8970907422947609,8,26.256513026052104,75,2
232,-1.4660312668844968,8,26.35671342685371,75,2
232,-1.7052823778224246,8,26.45691382765531,75,2
232,-1.9527469046464367,8,26.557114228456918,75,2
232,-2.296059012495147,8,26.65731462925852,75,2
232,-2.6776210736215607,8,26.75751503006012,75,2
232,-2.665729242559577,8,26.857715430861724,75,2
232,-2.6768113085633223,8,26.95791583166333,75,2
232,-2.7852063195060563,8,27.05811623246493,75,2
232,-2.8650141414831194,8,27.158316633266534,75,2
232,-2.1614426667136963,8,27.258517034068134,75,2
232,-0.0762389815434488,8,27.35871743486974,75,2
232,1.2861185896083056,8,27.458917835671343,75,2
232,1.8954447883573853,8,27.559118236472948,75,2
232,2.201967056276248,8,27.65931863727455,75,2
232,2.3944072116818265,8,27.759519038076157,75,2
232,1.815082599636208,8,27.85971943887776,75,2
232,0.6346757963552709,8,27.95991983967936,75,2
232,0.449940464252714,8,28.060120240480963,75,2
232,-0.1593089949485875,8,28.160320641282567,75,2
232,-0.3078436546204697,8,28.260521042084168,75,2
232,-0.7088866162052911,8,28.36072144288577,75,2
232,-0.7099394021071207,8,28.460921843687377,75,2
232,0.4774642447768463,8,28.561122244488978,75,2
232,1.228954973787911,8,28.661322645290586,75,2
232,1.725411247002751,8,28.761523046092183,75,2
232,1.582468532838054,8,28.861723446893787,75,2
232,1.3461673406493015,8,28.96192384769539,75,2
232,1.4543006504726297,8,29.062124248497,75,2
232,1.4822104239591007,8,29.1623246492986,75,2
232,1.3253741788091586,8,29.2625250501002,75,2
232,1.2461496290276863,8,29.36272545090181,75,2
232,0.9162176253095898,8,29.462925851703407,75,2
232,2.1447506979928104,8,29.56312625250501,75,2
232,2.5508459484264083,8,29.663326653306616,75,2
232,2.176058437225448,8,29.763527054108216,75,2
232,1.5972602717681017,8,29.86372745490982,75,2
232,1.5363051922585709,8,29.963927855711425,75,2
232,1.291200585996925,8,30.06412825651303,75,2
232,1.265603373689944,8,30.164328657314627,75,2
232,1.028819343629935,8,30.26452905811623,75,2
232,1.4197157200191743,8,30.36472945891784,75,2
232,1.835177165151916,8,30.46492985971944,75,2
232,2.764355028786946,8,30.565130260521045,75,2
232,3.131335510042705,8,30.66533066132265,75,2
232,3.32363091296445,8,30.765531062124246,75,2
232,2.7125442711537544,8,30.86573146292585,75,2
232,2.2302756836678173,8,30.96593186372745,75,2
232,1.2208749104361178,8,31.06613226452906,75,2
232,0.3434249183429728,8,31.166332665330664,75,2
232,0.352681339694879,8,31.26653306613227,75,2
232,0.286435883011832,8,31.366733466933866,75,2
232,0.525577333748496,8,31.46693386773547,75,2
232,1.0383522727033403,8,31.567134268537075,75,2
232,2.124926932935853,8,31.66733466933868,75,2
232,2.21211293285938,8,31.767535070140283,75,2
232,1.9262152617054995,8,31.867735470941888,75,2
232,1.51413487502773,8,31.967935871743485,75,2
232,1.4333417504550192,8,32.06813627254509,75,2
232,1.4762718427176873,8,32.168336673346694,75,2
232,0.6514662227910291,8,32.2685370741483,75,2
232,0.4386408754285272,8,32.3687374749499,75,2
232,0.5306930031025429,8,32.46893787575151,75,2
232,0.3566629920840306,8,32.569138276553105,75,2
232,0.2033805817720194,8,32.66933867735471,75,2
232,0.5631439122935338,8,32.76953907815631,75,2
232,1.873941619187704,8,32.86973947895792,75,2
232,2.1031194124830246,8,32.96993987975952,75,2
232,2.7114004211846066,8,33.07014028056113,75,2
232,2.527794720243293,8,33.170340681362724,75,2
232,2.454329117031452,8,33.27054108216433,75,2
232,2.785592714109775,8,33.37074148296593,75,2
232,3.2582727227896493,8,33.47094188376754,75,2
232,2.555522827778624,8,33.57114228456914,75,2
232,1.759799696681095,8,33.671342685370746,75,2
232,1.1038068100316154,8,33.77154308617234,75,2
232,0.6645606441843988,8,33.87174348697395,75,2
232,1.7083439378790295,8,33.97194388777555,75,2
232,3.891008971506374,8,34.07214428857716,75,2
232,4.354768047743069,8,34.17234468937876,75,2
232,3.467151261618448,8,34.27254509018036,75,2
232,2.828535592605558,8,34.37274549098196,75,2
232,1.856296852063196,8,34.47294589178357,75,2
232,1.0062369777244593,8,34.57314629258517,75,2
232,0.7772089822399173,8,34.673346693386776,75,2
232,0.6921296554034554,8,34.77354709418838,75,2
232,0.188418111344642,8,34.87374749498998,75,2
232,-0.1694420736874992,8,34.97394789579158,75,2
232,0.2491789958570704,8,35.07414829659319,75,2
232,0.4193804166109275,8,35.17434869739479,75,2
232,0.6698190994218838,8,35.274549098196395,75,2
232,1.314512109312573,8,35.374749498998,75,2
232,1.4515158895136433,8,35.4749498997996,75,2
232,0.8681910423720149,8,35.5751503006012,75,2
232,0.6082468387612271,8,35.675350701402806,75,2
232,0.0933000829908337,8,35.77555110220441,75,2
232,-0.4722323057306466,8,35.875751503006015,75,2
232,-0.8408182291672216,8,35.97595190380762,75,2
232,-0.5015130235770247,8,36.07615230460922,75,2
232,0.4426914800829877,8,36.17635270541082,75,2
232,1.079052735712063,8,36.276553106212425,75,2
232,0.9914864312108014,8,36.37675350701403,75,2
232,0.7266101523196327,8,36.476953907815634,75,2
232,0.1900510194885118,8,36.57715430861724,75,2
232,-0.3909418351726325,8,36.67735470941884,75,2
232,-0.4814830984922166,8,36.77755511022044,75,2
232,-0.6933634071952907,8,36.877755511022045,75,2
232,-0.774292747144206,8,36.97795591182365,75,2
232,-1.0933330595861908,8,37.07815631262525,75,2
232,-0.8786252406945712,8,37.17835671342686,75,2
232,-0.9648028386484933,8,37.278557114228455,75,2
232,-1.1785775133362415,8,37.37875751503006,75,2
232,-1.3605004862561414,8,37.478957915831664,75,2
232,-0.4704135759938087,8,37.57915831663327,75,2
232,-0.4906569299852751,8,37.67935871743487,75,2
232,-0.5575041912713744,8,37.77955911823648,75,2
232,-0.5225411243649319,8,37.87975951903808,75,2
232,-0.3435339754002504,8,37.97995991983968,75,2
232,-0.7043204691483157,8,38.08016032064128,75,2
232,-0.6741294793431687,8,38.18036072144289,75,2
232,-1.038996676125849,8,38.28056112224449,75,2
232,-1.499810269994807,8,38.3807615230461,75,2
232,-1.8219097945182188,8,38.480961923847694,75,2
232,-1.6303727095175582,8,38.5811623246493,75,2
232,-1.646271383563673,8,38.6813627254509,75,2
232,-0.713387330146991,8,38.78156312625251,75,2
232,0.4724890600057636,8,38.88176352705411,75,2
232,0.7723579587782083,8,38.98196392785572,75,2
232,0.822327840301374,8,39.08216432865731,75,2
232,0.3201390655045644,8,39.18236472945892,75,2
232,0.0938452255503446,8,39.28256513026052,75,2
232,-0.0776106722105916,8,39.38276553106213,75,2
232,-0.4856390688609738,8,39.48296593186373,75,2
232,-0.7428389644243899,8,39.58316633266533,75,2
232,-1.403262837822747,8,39.68336673346693,75,2
232,-1.3547392694552427,8,39.78356713426854,75,2
232,-0.9414357068951796,8,39.88376753507014,75,2
232,0.4457709908071054,8,39.98396793587175,75,2
232,1.0770440687038558,8,40.08416833667335,75,2
232,0.8870458761820186,8,40.18436873747495,75,2
232,1.093956735623857,8,40.28456913827655,75,2
232,0.2855838344812074,8,40.38476953907816,75,2
232,-0.0228386755730942,8,40.48496993987976,75,2
232,-0.4739807029796468,8,40.585170340681366,75,2
232,-0.8956260628554628,8,40.68537074148297,75,2
232,-1.1582767518466195,8,40.78557114228457,75,2
232,-1.3561961005546366,8,40.88577154308617,75,2
232,-1.8033668718285087,8,40.985971943887776,75,2
232,-2.134842975606849,8,41.08617234468938,75,2
232,-1.8377336456947813,8,41.186372745490985,75,2
232,-1.969373851028256,8,41.28657314629259,75,2
232,-2.141921249125361,8,41.38677354709419,75,2
232,-1.968898002693183,8,41.48697394789579,75,2
232,-2.285933847737584,8,41.5871743486974,75,2
232,-2.37275813133269,8,41.687374749499,75,2
232,-0.4903029309859127,8,41.78757515030061,75,2
232,0.4023909261855017,8,41.88777555110221,75,2
232,0.5681101383760625,8,41.987975951903806,75,2
232,0.1747198335358986,8,42.08817635270541,75,2
232,-0.3795486871293856,8,42.188376753507015,75,2
232,-0.5347371130785511,8,42.28857715430862,75,2
232,-0.716146185268166,8,42.388777555110224,75,2
232,-1.037919464363309,8,42.48897795591183,75,2
232,-0.7757320572265332,8,42.58917835671343,75,2
232,-0.8339864064779621,8,42.68937875751503,75,2
232,-0.7583086397682344,8,42.78957915831664,75,2
232,-0.7367923281591992,8,42.88977955911824,75,2
232,-1.0639478365828192,8,42.98997995991984,75,2
232,-1.0524876655417463,8,43.09018036072145,75,2
232,-1.472947653180586,8,43.190380761523045,75,2
232,-1.7803529728864325,8,43.29058116232465,75,2
232,-2.02404220159918,8,43.390781563126254,75,2
232,-1.953337660304136,8,43.49098196392786,75,2
232,-2.0667771495948606,8,43.59118236472946,75,2
232,-0.1144826800638736,8,43.69138276553107,75,2
232,1.863041504109873,8,43.79158316633266,75,2
232,1.920508603576928,8,43.89178356713427,75,2
232,1.52905068895054,8,43.99198396793587,75,2
232,1.1255036260241604,8,44.09218436873748,75,2
232,0.2813642940055832,8,44.19238476953908,75,2
232,-0.5437151724701568,8,44.29258517034068,75,2
232,-0.2369283829179688,8,44.39278557114229,75,2
232,-0.6964383279521696,8,44.49298597194389,75,2
232,-1.137885866070934,8,44.59318637274549,75,2
232,-1.323727230789536,8,44.6933867735471,75,2
232,-1.2186952497540238,8,44.7935871743487,75,2
232,-1.5574926845046693,8,44.8937875751503,75,2
232,-1.2921653354848015,8,44.9939879759519,75,2
232,-1.277125787477505,8,45.09418837675351,75,2
232,-0.8833891537709943,8,45.19438877755511,75,2
232,-0.1347142674759975,8,45.29458917835672,75,2
232,0.6917348416122479,8,45.39478957915832,75,2
232,0.4350609946738166,8,45.49498997995992,75,2
232,0.4113075214643424,8,45.59519038076152,75,2
232,0.0092997116721055,8,45.69539078156313,75,2
232,-0.5016974948647367,8,45.79559118236473,75,2
232,-0.1580359322634507,8,45.895791583166336,75,2
232,-0.1241141429690929,8,45.99599198396794,75,2
232,0.3202879945051373,8,46.09619238476954,75,2
232,0.3619252626723374,8,46.19639278557114,75,2
232,-0.2453149307401092,8,46.296593186372746,75,2
232,0.7364843895315879,8,46.39679358717435,75,2
232,1.180885334461681,8,46.49699398797596,75,2
232,0.9404589977216238,8,46.59719438877756,75,2
232,1.1352455510113415,8,46.69739478957916,75,2
232,2.1668978050077734,8,46.79759519038076,75,2
232,2.2314059787669698,8,46.897795591182366,75,2
232,1.7482868598850023,8,46.99799599198397,75,2
232,1.3490370358855457,8,47.09819639278557,75,2
232,0.7603669501048738,8,47.19839679358718,75,2
232,0.3282393854980676,8,47.298597194388776,75,2
232,-0.0355915967911635,8,47.39879759519038,75,2
232,-0.7236348179730828,8,47.49899799599199,75,2
232,-1.2647264823513773,8,47.59919839679359,75,2
232,-1.1489147033285356,8,47.6993987975952,75,2
232,-1.0947966132638296,8,47.7995991983968,75,2
232,-1.0932979503382982,8,47.8997995991984,75,2
232,-0.4786673424469587,8,48.0,75,2
232,0.2684297244380651,9,-2.0,55,2
232,-0.0786400409140794,9,-1.8997995991983967,55,2
232,-0.197835808571509,9,-1.7995991983967936,55,2
232,-1.0740780184780698,9,-1.6993987975951903,55,2
232,-1.332552816035224,9,-1.5991983967935872,55,2
232,-1.388065340044911,9,-1.498997995991984,55,2
232,-1.8151120838164527,9,-1.3987975951903806,55,2
232,-1.7106466794650854,9,-1.2985971943887775,55,2
232,-1.0434931782932937,9,-1.1983967935871744,55,2
232,0.1996905416421062,9,-1.0981963927855711,55,2
232,1.4156727746716276,9,-0.9979959919839678,55,2
232,0.804007147929059,9,-0.8977955911823647,55,2
232,0.5534807818434339,9,-0.7975951903807614,55,2
232,0.9274924699678848,9,-0.6973947895791583,55,2
232,0.5238073875628267,9,-0.597194388777555,55,2
232,0.591374165143827,9,-0.4969939879759519,55,2
232,0.9123810689556164,9,-0.3967935871743486,55,2
232,0.446917770194047,9,-0.2965931863727453,55,2
232,0.6752421743358332,9,-0.1963927855711422,55,2
232,1.3219279589343176,9,-0.0961923847695389,55,2
232,6.241774326315083,9,0.0040080160320643,55,2
232,11.84827316164652,9,0.1042084168336674,55,2
232,14.991189610808432,9,0.2044088176352705,55,2
232,12.82903253856096,9,0.3046092184368736,55,2
232,12.209161918276594,9,0.4048096192384771,55,2
232,11.084751009499543,9,0.5050100200400802,55,2
232,11.02175556713594,9,0.6052104208416833,55,2
232,11.071216010018444,9,0.7054108216432868,55,2
232,11.824550365174913,9,0.8056112224448899,55,2
232,13.892177249591704,9,0.905811623246493,55,2
232,15.530155840256151,9,1.006012024048096,55,2
232,16.09452380997358,9,1.1062124248496996,55,2
232,14.873709338219957,9,1.2064128256513027,55,2
