Animal,Trial,time_trial,dFF_baseline_norm,mA
Sal-09,6,6.800000000000001,-1.8030573486698682,0.2
Sal-09,6,6.9,-2.071948301092852,0.2
Sal-09,6,7.0,-1.644521108866765,0.2
Sal-09,6,7.1,-2.2420348732834343,0.2
Sal-09,6,7.200000000000001,-2.1438149360811645,0.2
Sal-09,6,7.300000000000001,-1.8963674587048893,0.2
Sal-09,6,7.4,-2.678448058675277,0.2
Sal-09,6,7.5,-2.2128539235767968,0.2
Sal-09,6,7.600000000000001,-2.515793052957622,0.2
Sal-09,6,7.700000000000001,-2.925226063571336,0.2
Sal-09,6,7.800000000000001,-1.864868125585202,0.2
Sal-09,6,7.9,-1.6925440915719385,0.2
Sal-09,6,8.0,-2.6709645866299954,0.2
Sal-09,6,8.100000000000001,-2.0051348620238123,0.2
Sal-09,6,8.200000000000001,-2.308116702157033,0.2
Sal-09,6,8.3,-2.0839609634270957,0.2
Sal-09,6,8.4,-2.292521099241009,0.2
Sal-09,6,8.5,-2.2138217115751737,0.2
Sal-09,6,8.600000000000001,-2.0223146736115294,0.2
Sal-09,6,8.700000000000001,-2.484912362935439,0.2
Sal-09,6,8.8,-2.3825557971816105,0.2
Sal-09,6,8.9,-1.6189147460949898,0.2
Sal-09,6,9.0,-1.860981700421302,0.2
Sal-09,6,9.100000000000001,-1.9783718968183466,0.2
Sal-09,6,9.200000000000001,-2.7676238319481192,0.2
Sal-09,6,9.3,-2.5756055644516764,0.2
Sal-09,6,9.4,-2.118563789052569,0.2
Sal-09,6,9.5,-2.2291617724681223,0.2
Sal-09,6,9.600000000000001,-2.3739525850087717,0.2
Sal-09,6,9.700000000000001,-2.18402574956221,0.2
Sal-09,6,9.8,-1.7651278666247296,0.2
Sal-09,6,9.9,-2.5327801226444357,0.2
Sal-09,6,10.0,-3.3608820623637605,0.2
Sal-09,7,-2.0,-2.2593596606918167,0.0
Sal-09,7,-1.9,-2.0541216936332263,0.0
Sal-09,7,-1.8,0.22211273114254101,0.0
Sal-09,7,-1.7,0.08815256641339866,0.0
Sal-09,7,-1.6,-0.13531285877891286,0.0
Sal-09,7,-1.5,-0.220394077802919,0.0
Sal-09,7,-1.4,-1.2974472993873007,0.0
Sal-09,7,-1.2999999999999998,-1.075108001633277,0.0
Sal-09,7,-1.2,-0.3914508699091728,0.0
Sal-09,7,-1.1,0.39183075973175285,0.0
Sal-09,7,-1.0,0.9795071852395414,0.0
Sal-09,7,-0.8999999999999999,-0.09366468346225842,0.0
Sal-09,7,-0.7999999999999998,0.5366505484218723,0.0
Sal-09,7,-0.7,1.2150667248806966,0.0
Sal-09,7,-0.5999999999999999,0.6753269352295642,0.0
Sal-09,7,-0.5,0.2674466866982209,0.0
Sal-09,7,-0.3999999999999999,0.8269721492607109,0.0
Sal-09,7,-0.2999999999999998,0.9517192616422205,0.0
Sal-09,7,-0.19999999999999996,0.1316136419604114,0.0
Sal-09,7,-0.09999999999999987,1.2404599546779667,0.0
Sal-09,7,0.0,-0.3251518072847675,0.0
Sal-09,7,0.10000000000000009,0.2515145488539173,0.0
Sal-09,7,0.20000000000000018,-0.0944843345061736,0.0
Sal-09,7,0.30000000000000027,-0.17340669123396132,0.0
Sal-09,7,0.40000000000000036,0.605232706766664,0.0
Sal-09,7,0.5,2.044339003778055,0.0
Sal-09,7,0.6000000000000001,1.0706424346125383,0.0
Sal-09,7,0.7000000000000002,-0.5351054235844472,0.0
Sal-09,7,0.8000000000000003,0.5906035704528116,0.0
Sal-09,7,0.9000000000000004,-1.0848204057472948,0.0
Sal-09,7,1.0,0.04706885156552471,0.0
Sal-09,7,1.1,-0.03414778575902616,0.0
Sal-09,7,1.2000000000000002,0.5041517402212843,0.0
Sal-09,7,1.3000000000000003,-0.27575970616622475,0.0
Sal-09,7,1.4000000000000004,0.24155696877414648,0.0
Sal-09,7,1.5,0.33009902155103604,0.0
Sal-09,7,1.6,1.1268331455098315,0.0
Sal-09,7,1.7000000000000002,1.976723567810169,0.0
Sal-09,7,1.8000000000000003,2.191858405849058,0.0
Sal-09,7,1.9000000000000004,2.3982207373374678,0.0
Sal-09,7,2.0,2.304945500384603,0.0
Sal-09,7,2.1000000000000005,2.14367399043902,0.0
Sal-09,7,2.2,1.0259411437298747,0.0
Sal-09,7,2.3,1.1302438914196875,0.0
Sal-09,7,2.4000000000000004,1.103840216276621,0.0
Sal-09,7,2.5,2.6520740351488894,0.0
Sal-09,7,2.6000000000000005,3.3572535469104063,0.0
Sal-09,7,2.7,3.046240166232854,0.0
Sal-09,7,2.8000000000000007,1.865277303935344,0.0
Sal-09,7,2.9000000000000004,-0.6078006275435374,0.0
Sal-09,7,3.0,0.2479261503767462,0.0
Sal-09,7,3.1000000000000005,1.2248198293721475,0.0
Sal-09,7,3.2,0.8890419118267218,0.0
Sal-09,7,3.3000000000000007,0.3576915537013049,0.0
Sal-09,7,3.4000000000000004,0.967580704146745,0.0
Sal-09,7,3.5,2.2924709754637784,0.0
Sal-09,7,3.6000000000000005,1.1863157593828761,0.0
Sal-09,7,3.7,0.9762550845856142,0.0
Sal-09,7,3.8000000000000007,1.3823182269128984,0.0
Sal-09,7,3.9000000000000004,1.2909488846938104,0.0
Sal-09,7,4.0,0.02934899794419223,0.0
Sal-09,7,4.1000000000000005,-0.45608176793733307,0.0
Sal-09,7,4.2,-0.3935141225374469,0.0
Sal-09,7,4.300000000000001,-0.4876010015144092,0.0
Sal-09,7,4.4,-0.5881254943070471,0.0
Sal-09,7,4.5,-2.1713692306102423,0.0
Sal-09,7,4.6000000000000005,-0.46582340216386403,0.0
Sal-09,7,4.7,-0.33478771424459197,0.0
Sal-09,7,4.800000000000001,0.29344467148012315,0.0
Sal-09,7,4.9,0.6344910906651431,0.0
Sal-09,7,5.0,0.49368516134479784,0.0
Sal-09,7,5.1000000000000005,1.8617251004479143,0.0
Sal-09,7,5.2,0.8910477450183646,0.0
Sal-09,7,5.300000000000001,1.1738958962383896,0.0
Sal-09,7,5.4,1.2279194526692945,0.0
Sal-09,7,5.5,0.4686081349635293,0.0
Sal-09,7,5.6000000000000005,0.6717911830788963,0.0
Sal-09,7,5.7,0.27357239042887666,0.0
Sal-09,7,5.800000000000001,1.244984948691543,0.0
Sal-09,7,5.9,0.6604793044160367,0.0
Sal-09,7,6.0,1.6082472828418533,0.0
Sal-09,7,6.1,1.0025646173892555,0.0
Sal-09,7,6.200000000000001,-0.1915485344000748,0.0
Sal-09,7,6.300000000000001,1.9755660721233979,0.0
Sal-09,7,6.4,1.0092304279378874,0.0
Sal-09,7,6.5,0.3374449672781638,0.0
Sal-09,7,6.6,-0.4200429223169083,0.0
Sal-09,7,6.700000000000001,0.5222770913263635,0.0
Sal-09,7,6.800000000000001,1.3364937934873793,0.0
Sal-09,7,6.9,1.929532986751118,0.0
Sal-09,7,7.0,1.9573264090897247,0.0
Sal-09,7,7.1,0.04583615594224829,0.0
Sal-09,7,7.200000000000001,-0.5885783561227427,0.0
Sal-09,7,7.300000000000001,0.6485786028375029,0.0
Sal-09,7,7.4,0.9326473760635802,0.0
Sal-09,7,7.5,0.6630680461038172,0.0
Sal-09,7,7.600000000000001,1.460756684942229,0.0
Sal-09,7,7.700000000000001,0.1582182031151639,0.0
Sal-09,7,7.800000000000001,-0.0804758166840028,0.0
Sal-09,7,7.9,0.6390704749373349,0.0
Sal-09,7,8.0,0.6271228889105271,0.0
Sal-09,7,8.100000000000001,-0.4829041829957118,0.0
Sal-09,7,8.200000000000001,-0.29193657101741416,0.0
Sal-09,7,8.3,0.8788876340912258,0.0
Sal-09,7,8.4,-0.4088681727312512,0.0
Sal-09,7,8.5,1.760597588058581,0.0
Sal-09,7,8.600000000000001,1.469737841057731,0.0
Sal-09,7,8.700000000000001,1.7131636533715164,0.0
Sal-09,7,8.8,1.5222186868983594,0.0
Sal-09,7,8.9,0.8279803161718383,0.0
Sal-09,7,9.0,1.6538469200559334,0.0
Sal-09,7,9.100000000000001,1.659802773492121,0.0
Sal-09,7,9.200000000000001,2.397889775964585,0.0
Sal-09,7,9.3,1.905169449088849,0.0
Sal-09,7,9.4,3.065903093304737,0.0
Sal-09,7,9.5,5.817658988208128,0.0
Sal-09,7,9.600000000000001,3.7445226332362944,0.0
Sal-09,7,9.700000000000001,5.046560936007098,0.0
Sal-09,7,9.8,4.284684717385657,0.0
Sal-09,7,9.9,3.7369910625720415,0.0
Sal-09,7,10.0,2.362789502835198,0.0
Sal-09,8,-2.0,0.9021637462621438,0.6
Sal-09,8,-1.9,0.45719811626511414,0.6
Sal-09,8,-1.8,0.4799129488566978,0.6
Sal-09,8,-1.7,0.865450543775328,0.6
Sal-09,8,-1.6,-0.48984335880280133,0.6
Sal-09,8,-1.5,0.7637762137076665,0.6
Sal-09,8,-1.4,0.7989184773856706,0.6
Sal-09,8,-1.2999999999999998,0.7279923248957973,0.6
Sal-09,8,-1.2,0.6293235172891615,0.6
Sal-09,8,-1.1,-0.8662268354145437,0.6
Sal-09,8,-1.0,-0.6047334444707624,0.6
Sal-09,8,-0.8999999999999999,-1.5983021972013487,0.6
Sal-09,8,-0.7999999999999998,-1.8006102294107513,0.6
Sal-09,8,-0.7,-2.3444091449333775,0.6
Sal-09,8,-0.5999999999999999,0.12162578801122367,0.6
Sal-09,8,-0.5,0.5324214089736942,0.6
Sal-09,8,-0.3999999999999999,0.46749486610038465,0.6
Sal-09,8,-0.2999999999999998,-0.5736881309441325,0.6
Sal-09,8,-0.19999999999999996,0.46381649751653375,0.6
Sal-09,8,-0.09999999999999987,1.0677188921382796,0.6
Sal-09,8,0.0,0.22164723398000938,0.6
Sal-09,8,0.10000000000000009,2.591956013156475,0.6
Sal-09,8,0.20000000000000018,6.753894294609805,0.6
Sal-09,8,0.30000000000000027,12.726584137956271,0.6
Sal-09,8,0.40000000000000036,14.787639752515924,0.6
Sal-09,8,0.5,13.755858319293736,0.6
Sal-09,8,0.6000000000000001,14.261445181620239,0.6
Sal-09,8,0.7000000000000002,14.805338922980134,0.6
Sal-09,8,0.8000000000000003,15.27518171638639,0.6
Sal-09,8,0.9000000000000004,15.51876901464501,0.6
Sal-09,8,1.0,15.661885083538184,0.6
Sal-09,8,1.1,16.75282308865145,0.6
Sal-09,8,1.2000000000000002,17.137569394035324,0.6
Sal-09,8,1.3000000000000003,19.305846337415257,0.6
Sal-09,8,1.4000000000000004,21.426639647478122,0.6
Sal-09,8,1.5,20.290937235533406,0.6
Sal-09,8,1.6,24.50438671369667,0.6
Sal-09,8,1.7000000000000002,25.082728070200048,0.6
Sal-09,8,1.8000000000000003,22.974217613351357,0.6
Sal-09,8,1.9000000000000004,22.63733344470742,0.6
Sal-09,8,2.0,24.69260745623097,0.6
Sal-09,8,2.1000000000000005,23.925893775452913,0.6
Sal-09,8,2.2,22.97835676532555,0.6
Sal-09,8,2.3,21.073943483736443,0.6
Sal-09,8,2.4000000000000004,19.975107947077472,0.6
Sal-09,8,2.5,20.740621184632726,0.6
Sal-09,8,2.6000000000000005,22.871405821459803,0.6
Sal-09,8,2.7,19.22091322131767,0.6
Sal-09,8,2.8000000000000007,18.302605017285597,0.6
Sal-09,8,2.9000000000000004,18.649380774541847,0.6
Sal-09,8,3.0,18.82171948374231,0.6
Sal-09,8,3.1000000000000005,18.10765127247303,0.6
Sal-09,8,3.2,17.36889669590942,0.6
Sal-09,8,3.3000000000000007,16.706345128357636,0.6
Sal-09,8,3.4000000000000004,15.599568752115184,0.6
Sal-09,8,3.5,15.85843977756645,0.6
Sal-09,8,3.6000000000000005,16.634793889707893,0.6
Sal-09,8,3.7,15.727132565310239,0.6
Sal-09,8,3.8000000000000007,13.588239895603765,0.6
Sal-09,8,3.9000000000000004,12.900577567399159,0.6
Sal-09,8,4.0,11.998733451365988,0.6
Sal-09,8,4.1000000000000005,11.907723362233686,0.6
Sal-09,8,4.2,12.07857346558018,0.6
Sal-09,8,4.300000000000001,13.015937370386588,0.6
Sal-09,8,4.4,11.905196148161052,0.6
Sal-09,8,4.5,11.411431018747352,0.6
Sal-09,8,4.6000000000000005,10.592818033592886,0.6
Sal-09,8,4.7,9.237404719504275,0.6
Sal-09,8,4.800000000000001,9.79848178703204,0.6
Sal-09,8,4.9,9.280973002982538,0.6
Sal-09,8,5.0,7.969901780812156,0.6
Sal-09,8,5.1000000000000005,8.177460432776957,0.6
Sal-09,8,5.2,7.0159156157446585,0.6
Sal-09,8,5.300000000000001,5.503997239087636,0.6
Sal-09,8,5.4,4.671357774497562,0.6
Sal-09,8,5.5,5.305773341412342,0.6
Sal-09,8,5.6000000000000005,5.038381671695706,0.6
Sal-09,8,5.7,4.4489315682350945,0.6
Sal-09,8,5.800000000000001,5.088419176741642,0.6
Sal-09,8,5.9,5.117824400638678,0.6
Sal-09,8,6.0,5.578623398121425,0.6
Sal-09,8,6.1,5.317344356542452,0.6
Sal-09,8,6.200000000000001,4.342359539469566,0.6
Sal-09,8,6.300000000000001,2.938228620041322,0.6
Sal-09,8,6.4,2.7869898411049503,0.6
Sal-09,8,6.5,2.992956276313814,0.6
Sal-09,8,6.6,3.5291616968127477,0.6
Sal-09,8,6.700000000000001,5.206109489012468,0.6
Sal-09,8,6.800000000000001,4.403234080011226,0.6
Sal-09,8,6.9,3.8126146317364924,0.6
Sal-09,8,7.0,3.2545285878577825,0.6
Sal-09,8,7.1,4.19247774769385,0.6
Sal-09,8,7.200000000000001,2.819485114275324,0.6
Sal-09,8,7.300000000000001,2.8989566500856134,0.6
Sal-09,8,7.4,2.3248696621394838,0.6
Sal-09,8,7.5,2.8961659989204556,0.6
Sal-09,8,7.600000000000001,2.4539184688423297,0.6
Sal-09,8,7.700000000000001,2.6822106625227122,0.6
Sal-09,8,7.800000000000001,2.251193050654921,0.6
Sal-09,8,7.9,3.632688064496052,0.6
Sal-09,8,8.0,3.747549174676483,0.6
Sal-09,8,8.100000000000001,3.709370813750755,0.6
Sal-09,8,8.200000000000001,2.4687193834857446,0.6
Sal-09,8,8.3,1.2358413661760095,0.6
Sal-09,8,8.4,1.5629048782603976,0.6
Sal-09,8,8.5,2.147057145519373,0.6
Sal-09,8,8.600000000000001,1.101095805195415,0.6
Sal-09,8,8.700000000000001,1.2598648227200526,0.6
Sal-09,8,8.8,0.9598047715306334,0.6
Sal-09,8,8.9,0.5700563471393385,0.6
Sal-09,8,9.0,0.10406187669721577,0.6
Sal-09,8,9.100000000000001,1.1540435738861405,0.6
Sal-09,8,9.200000000000001,1.7328529596628472,0.6
Sal-09,8,9.3,1.1921755771702685,0.6
Sal-09,8,9.4,-0.12063616056541529,0.6
Sal-09,8,9.5,1.0915149982938022,0.6
Sal-09,8,9.600000000000001,0.6343945011527014,0.6
Sal-09,8,9.700000000000001,1.6530840810751997,0.6
Sal-09,8,9.8,0.8178783208499385,0.6
Sal-09,8,9.9,1.7758371131845831,0.6
Sal-09,8,10.0,1.080948137882228,0.6
Sal-09,9,-2.0,0.17850785569696778,0.4
Sal-09,9,-1.9,-1.8514552326403781,0.4
Sal-09,9,-1.8,-0.4194193988227155,0.4
Sal-09,9,-1.7,-0.8683675948757527,0.4
Sal-09,9,-1.6,0.14556996422205576,0.4
Sal-09,9,-1.5,0.00400119134471805,0.4
Sal-09,9,-1.4,0.8267617810032044,0.4
Sal-09,9,-1.2999999999999998,0.47498006298383166,0.4
Sal-09,9,-1.2,0.41041326250055954,0.4
Sal-09,9,-1.1,0.33330036110608563,0.4
Sal-09,9,-1.0,-0.12844250070171026,0.4
Sal-09,9,-0.8999999999999999,-0.41526953545921885,0.4
Sal-09,9,-0.7999999999999998,-1.0969729384718736,0.4
Sal-09,9,-0.7,-0.8474391925208361,0.4
Sal-09,9,-0.5999999999999999,-1.0706803354898353,0.4
Sal-09,9,-0.5,-0.08783627807353539,0.4
Sal-09,9,-0.3999999999999999,1.6232764337144263,0.4
Sal-09,9,-0.2999999999999998,-0.5653001520039489,0.4
Sal-09,9,-0.19999999999999996,0.7953188551619995,0.4
Sal-09,9,-0.09999999999999987,2.5590533913259157,0.4
Sal-09,9,0.0,2.510037294431793,0.4
Sal-09,9,0.10000000000000009,3.268996421720033,0.4
Sal-09,9,0.20000000000000018,6.898482703788615,0.4
Sal-09,9,0.30000000000000027,12.432333419798963,0.4
Sal-09,9,0.40000000000000036,13.623270753623174,0.4
Sal-09,9,0.5,15.853061623685392,0.4
Sal-09,9,0.6000000000000001,16.153905058958138,0.4
Sal-09,9,0.7000000000000002,17.26047745026135,0.4
Sal-09,9,0.8000000000000003,16.98838538959899,0.4
Sal-09,9,0.9000000000000004,16.340814785524795,0.4
Sal-09,9,1.0,17.261342591187653,0.4
Sal-09,9,1.1,18.924503805107648,0.4
Sal-09,9,1.2000000000000002,20.671716942775085,0.4
Sal-09,9,1.3000000000000003,19.793609156946964,0.4
Sal-09,9,1.4000000000000004,17.579145196918414,0.4
Sal-09,9,1.5,19.30295141670964,0.4
Sal-09,9,1.6,20.525658916559017,0.4
Sal-09,9,1.7000000000000002,22.699848135835452,0.4
Sal-09,9,1.8000000000000003,22.322383869177045,0.4
Sal-09,9,1.9000000000000004,21.288852794550248,0.4
Sal-09,9,2.0,20.54358671216134,0.4
Sal-09,9,2.1000000000000005,20.907778130077745,0.4
Sal-09,9,2.2,20.183987058511995,0.4
Sal-09,9,2.3,20.95711290032654,0.4
Sal-09,9,2.4000000000000004,21.44354164312335,0.4
Sal-09,9,2.5,20.648537592167592,0.4
Sal-09,9,2.6000000000000005,19.73612644790953,0.4
Sal-09,9,2.7,19.69370711672304,0.4
Sal-09,9,2.8000000000000007,19.748820441570963,0.4
Sal-09,9,2.9000000000000004,20.181821096356284,0.4
Sal-09,9,3.0,18.55590024896189,0.4
Sal-09,9,3.1000000000000005,17.578246834055527,0.4
Sal-09,9,3.2,18.28205821166739,0.4
Sal-09,9,3.3000000000000007,18.37722078006799,0.4
Sal-09,9,3.4000000000000004,17.64352966749539,0.4
Sal-09,9,3.5,16.982433395383808,0.4
Sal-09,9,3.6000000000000005,15.729065100690834,0.4
Sal-09,9,3.7,15.34679692054438,0.4
Sal-09,9,3.8000000000000007,13.33605850937592,0.4
Sal-09,9,3.9000000000000004,13.528925697222894,0.4
Sal-09,9,4.0,12.179709099690907,0.4
Sal-09,9,4.1000000000000005,12.326029252397788,0.4
Sal-09,9,4.2,9.835989046470832,0.4
Sal-09,9,4.300000000000001,9.968599553966492,0.4
Sal-09,9,4.4,10.723179482743086,0.4
Sal-09,9,4.5,8.733353992444197,0.4
Sal-09,9,4.6000000000000005,8.025422405940255,0.4
Sal-09,9,4.7,6.759933544314182,0.4
Sal-09,9,4.800000000000001,7.295131206796033,0.4
Sal-09,9,4.9,6.193197067861791,0.4
Sal-09,9,5.0,6.758182280799375,0.4
Sal-09,9,5.1000000000000005,5.648230190582347,0.4
Sal-09,9,5.2,5.506609489578982,0.4
Sal-09,9,5.300000000000001,5.392390638665474,0.4
Sal-09,9,5.4,5.956265378060168,0.4
Sal-09,9,5.5,4.037645409520977,0.4
Sal-09,9,5.6000000000000005,2.817176478642217,0.4
Sal-09,9,5.7,4.480002286110413,0.4
Sal-09,9,5.800000000000001,5.638073381315606,0.4
Sal-09,9,5.9,3.8424070380787185,0.4
Sal-09,9,6.0,3.785976330560302,0.4
Sal-09,9,6.1,3.926487302510215,0.4
Sal-09,9,6.200000000000001,4.679574848912941,0.4
Sal-09,9,6.300000000000001,3.312905745974577,0.4
Sal-09,9,6.4,4.172330131679202,0.4
Sal-09,9,6.5,2.5974022227442175,0.4
Sal-09,9,6.6,3.9385131080843347,0.4
Sal-09,9,6.700000000000001,4.6085892937606685,0.4
Sal-09,9,6.800000000000001,3.5938598758544886,0.4
Sal-09,9,6.9,0.6597491793134768,0.4
Sal-09,9,7.0,2.6661009531011874,0.4
Sal-09,9,7.1,1.9153237926809192,0.4
Sal-09,9,7.200000000000001,1.7750364476511555,0.4
Sal-09,9,7.300000000000001,2.5504106912697315,0.4
Sal-09,9,7.4,2.0501793383396545,0.4
Sal-09,9,7.5,0.47143737444953554,0.4
Sal-09,9,7.600000000000001,0.31308921807878215,0.4
Sal-09,9,7.700000000000001,1.2733284567338685,0.4
Sal-09,9,7.800000000000001,1.3233988555562184,0.4
Sal-09,9,7.9,2.712948234505894,0.4
Sal-09,9,8.0,1.836637944808457,0.4
Sal-09,9,8.100000000000001,2.2205306221368533,0.4
Sal-09,9,8.200000000000001,1.926821879298352,0.4
Sal-09,9,8.3,3.045082226092443,0.4
Sal-09,9,8.4,2.10646161997311,0.4
Sal-09,9,8.5,2.9211999887085587,0.4
Sal-09,9,8.600000000000001,1.8893077037190902,0.4
Sal-09,9,8.700000000000001,1.9093686832975454,0.4
Sal-09,9,8.8,-0.04385307141032087,0.4
Sal-09,9,8.9,-0.7136507315061302,0.4
Sal-09,9,9.0,1.557906545058303,0.4
Sal-09,9,9.100000000000001,0.5688641286295546,0.4
Sal-09,9,9.200000000000001,1.9946737102179373,0.4
Sal-09,9,9.3,0.8089052455930532,0.4
Sal-09,9,9.4,0.2185262610817752,0.4
Sal-09,9,9.5,0.8652598742365577,0.4
Sal-09,9,9.600000000000001,1.602197907177079,0.4
Sal-09,9,9.700000000000001,1.6528223048118844,0.4
Sal-09,9,9.8,0.8292942970688989,0.4
Sal-09,9,9.9,1.0971160790343186,0.4
Sal-09,9,10.0,0.6784997788623421,0.4
Sal-09,10,-2.0,-0.5184274631146124,0.8
Sal-09,10,-1.9,-0.8133998678232457,0.8
Sal-09,10,-1.8,-0.7992829156823057,0.8
Sal-09,10,-1.7,0.9830173485044911,0.8
Sal-09,10,-1.6,0.0436893222653718,0.8
Sal-09,10,-1.5,-0.20626369651344484,0.8
Sal-09,10,-1.4,1.4894251288700897,0.8
Sal-09,10,-1.2999999999999998,2.105201434399194,0.8
Sal-09,10,-1.2,-0.8550684505193243,0.8
Sal-09,10,-1.1,0.8518764901905738,0.8
Sal-09,10,-1.0,0.9346829029135119,0.8
Sal-09,10,-0.8999999999999999,0.09794123629587664,0.8
Sal-09,10,-0.7999999999999998,0.6490021103198319,0.8
Sal-09,10,-0.7,-0.7228709005820653,0.8
Sal-09,10,-0.5999999999999999,-1.95600579778109,0.8
Sal-09,10,-0.5,-1.0347277662007237,0.8
Sal-09,10,-0.3999999999999999,-0.5433165003380996,0.8
Sal-09,10,-0.2999999999999998,0.696185743985466,0.8
Sal-09,10,-0.19999999999999996,0.4028118182082824,0.8
Sal-09,10,-0.09999999999999987,-0.8044701773977924,0.8
Sal-09,10,0.0,0.4852796858733446,0.8
Sal-09,10,0.10000000000000009,1.9292663295078267,0.8
Sal-09,10,0.20000000000000018,-0.23595440920844304,0.8
Sal-09,10,0.30000000000000027,-1.0297331280208781,0.8
Sal-09,10,0.40000000000000036,-1.3052071627263147,0.8
Sal-09,10,0.5,-0.5986320159507242,0.8
Sal-09,10,0.6000000000000001,-1.1769326346208273,0.8
Sal-09,10,0.7000000000000002,-0.383121138372158,0.8
Sal-09,10,0.8000000000000003,-1.9668343927994878,0.8
Sal-09,10,0.9000000000000004,-2.6310973081125804,0.8
Sal-09,10,1.0,-2.260870796308469,0.8
Sal-09,10,1.1,-2.700509379002926,0.8
Sal-09,10,1.2000000000000002,-3.703035053695918,0.8
Sal-09,10,1.3000000000000003,-1.5707126642432294,0.8
Sal-09,10,1.4000000000000004,3.524564997586779,0.8
Sal-09,10,1.5,8.132585257694489,0.8
Sal-09,10,1.6,14.47908014437478,0.8
Sal-09,10,1.7000000000000002,17.07667142969756,0.8
Sal-09,10,1.8000000000000003,20.98632939798261,0.8
Sal-09,10,1.9000000000000004,21.942827176565277,0.8
Sal-09,10,2.0,20.39612440424783,0.8
Sal-09,10,2.1000000000000005,23.699980287087236,0.8
Sal-09,10,2.2,22.11527575734679,0.8
Sal-09,10,2.3,26.57071562044066,0.8
Sal-09,10,2.4000000000000004,27.225470319351107,0.8
Sal-09,10,2.5,23.978016464066382,0.8
Sal-09,10,2.6000000000000005,23.77900925305593,0.8
Sal-09,10,2.7,25.68684680055672,0.8
Sal-09,10,2.8000000000000007,25.442649286078318,0.8
Sal-09,10,2.9000000000000004,24.254403252133148,0.8
Sal-09,10,3.0,24.92878836430895,0.8
Sal-09,10,3.1000000000000005,25.16387019940219,0.8
Sal-09,10,3.2,29.751651905301653,0.8
Sal-09,10,3.3000000000000007,33.39184656751976,0.8
Sal-09,10,3.4000000000000004,33.81962570152595,0.8
Sal-09,10,3.5,33.4770826326568,0.8
Sal-09,10,3.6000000000000005,32.647006902348394,0.8
Sal-09,10,3.7,30.127315418232353,0.8
Sal-09,10,3.8000000000000007,32.16168510799504,0.8
Sal-09,10,3.9000000000000004,32.03467284251022,0.8
Sal-09,10,4.0,32.38571801648836,0.8
Sal-09,10,4.1000000000000005,30.30779707332606,0.8
Sal-09,10,4.2,30.457669897221678,0.8
Sal-09,10,4.300000000000001,28.808795018757145,0.8
Sal-09,10,4.4,29.456963765349098,0.8
Sal-09,10,4.5,28.112364375624285,0.8
Sal-09,10,4.6000000000000005,27.354249778742595,0.8
Sal-09,10,4.7,25.379806712089554,0.8
Sal-09,10,4.800000000000001,21.973035577256113,0.8
Sal-09,10,4.9,21.69032706584746,0.8
Sal-09,10,5.0,20.766437551943344,0.8
Sal-09,10,5.1000000000000005,21.98736824684696,0.8
Sal-09,10,5.2,21.91761296138367,0.8
Sal-09,10,5.300000000000001,19.886105870898543,0.8
Sal-09,10,5.4,18.069345253611466,0.8
Sal-09,10,5.5,19.4957697759531,0.8
Sal-09,10,5.6000000000000005,18.223358299083866,0.8
Sal-09,10,5.7,17.758850805570855,0.8
Sal-09,10,5.800000000000001,18.131102788492633,0.8
Sal-09,10,5.9,17.055597560020892,0.8
Sal-09,10,6.0,17.163933632626662,0.8
Sal-09,10,6.1,16.027573612460785,0.8
Sal-09,10,6.200000000000001,15.175407359240584,0.8
Sal-09,10,6.300000000000001,13.942591230110686,0.8
Sal-09,10,6.4,13.94872421038874,0.8
Sal-09,10,6.5,11.51153355075458,0.8
Sal-09,10,6.6,11.046134549509597,0.8
Sal-09,10,6.700000000000001,13.296107182884075,0.8
Sal-09,10,6.800000000000001,11.31605405644952,0.8
Sal-09,10,6.9,11.070271255092798,0.8
Sal-09,10,7.0,10.622879683149746,0.8
Sal-09,10,7.1,10.882040502889575,0.8
Sal-09,10,7.200000000000001,9.481339718047748,0.8
Sal-09,10,7.300000000000001,10.866143943336589,0.8
Sal-09,10,7.4,10.203699593756477,0.8
Sal-09,10,7.5,10.61250300806406,0.8
Sal-09,10,7.600000000000001,10.087706841105476,0.8
Sal-09,10,7.700000000000001,9.216397451418691,0.8
Sal-09,10,7.800000000000001,7.196130286613379,0.8
Sal-09,10,7.9,8.784034546749666,0.8
Sal-09,10,8.0,10.321293060079894,0.8
Sal-09,10,8.100000000000001,11.647945161874276,0.8
Sal-09,10,8.200000000000001,11.369650655115414,0.8
Sal-09,10,8.3,10.478151434757955,0.8
Sal-09,10,8.4,9.599772121553126,0.8
Sal-09,10,8.5,8.79516601908278,0.8
Sal-09,10,8.600000000000001,8.852241668450173,0.8
Sal-09,10,8.700000000000001,8.197050530883542,0.8
Sal-09,10,8.8,9.179899448312064,0.8
Sal-09,10,8.9,8.060945115410371,0.8
Sal-09,10,9.0,7.201052551635839,0.8
Sal-09,10,9.100000000000001,7.778081568091638,0.8
Sal-09,10,9.200000000000001,8.162266672304185,0.8
Sal-09,10,9.3,8.344826007643775,0.8
Sal-09,10,9.4,7.586180111978832,0.8
Sal-09,10,9.5,7.268105381222107,0.8
Sal-09,10,9.600000000000001,7.723897804887947,0.8
Sal-09,10,9.700000000000001,6.8179833958953235,0.8
Sal-09,10,9.8,8.253930100687409,0.8
Sal-09,10,9.9,7.459843766854651,0.8
Sal-09,10,10.0,5.179406035732182,0.8
